n_policy,pack_PPO_Ant1,pack_PPO_Ant2,pack_PPO_Ant3,pack_PPO_Ant4,pack_PPO_Ant5,pack_PPO_Ant6,pack_PPO_Ant7,pack_PPO_Ant8,pack_PPO_Ant9,pack_PPO_Ant10,pack_PPO_Ant11,pack_PPO_Ant12,pack_PPO_Ant13,pack_PPO_Ant14,pack_PPO_Ant15,pack_PPO_Ant16,pack_PPO_Ant17,pack_PPO_Ant18,pack_PPO_Ant19,pack_PPO_Ant20,pack_PPO_Ant21,pack_PPO_Ant22,pack_PPO_Ant23,pack_PPO_Ant24,pack_PPO_Ant25,pack_PPO_Ant26,pack_PPO_Ant27,pack_PPO_Ant28,pack_PPO_Ant29,pack_PPO_Ant30
131,1002.579223586855,1000.881166907819,1002.3326950681612,1008.6765320392084,1001.6828265994797,1004.3265968038788,1052.7496558051414,1026.5254156310934,1152.1076344500295,998.0749704051389,999.9532283683176,997.717493532826,1002.2621371147162,1027.3833405299197,1046.893241059148,1004.0341327395298,1073.448052268804,1019.497877879516,1000.3224185127756,1004.1013120573108,1118.384330954348,1004.7071246690996,1005.0889325707858,999.1380435378964,998.9280233853044,997.4101763068444,999.9309004530774,1000.6362715391144,1052.8038148592937,1018.219855113935
132,1002.579223586855,1000.881166907819,1002.3326950681612,1008.6765320392084,1001.6828265994797,1004.3265968038788,1052.7496558051414,1026.5254156310934,1152.1076344500295,998.0749704051389,999.9532283683176,997.717493532826,1002.2621371147162,1027.3833405299197,1046.893241059148,1004.0341327395298,1073.448052268804,1019.497877879516,1000.3224185127756,1004.1013120573108,1118.384330954348,1004.7071246690996,1005.0889325707858,999.1380435378964,998.9280233853044,997.4101763068444,999.9309004530774,1000.6362715391144,1052.8038148592937,1018.219855113935
133,1002.579223586855,1000.881166907819,1002.3326950681612,1008.6765320392084,1001.6828265994797,1004.3265968038788,1052.7496558051414,1026.5254156310934,1152.1076344500295,998.0749704051389,999.9532283683176,997.717493532826,1002.2621371147162,1027.3833405299197,1046.893241059148,1004.0341327395298,1073.448052268804,1019.497877879516,1000.3224185127756,1004.1013120573108,1118.384330954348,1004.7071246690996,1005.0889325707858,999.1380435378964,998.9280233853044,997.4101763068444,999.9309004530774,1000.6362715391144,1052.8038148592937,1018.219855113935
134,1002.579223586855,1000.881166907819,1002.3326950681612,1008.6765320392084,1001.6828265994797,1004.3265968038788,1052.7496558051414,1026.5254156310934,1152.1076344500295,998.0749704051389,999.9532283683176,997.717493532826,1002.2621371147162,1027.3833405299197,1046.893241059148,1004.0341327395298,1073.448052268804,1019.497877879516,1000.3224185127756,1004.1013120573108,1118.384330954348,1004.7071246690996,1005.0889325707858,999.1380435378964,998.9280233853044,997.4101763068444,999.9309004530774,1000.6362715391144,1052.8038148592937,1018.219855113935
135,1002.579223586855,1000.881166907819,1002.3326950681612,1008.6765320392084,1001.6828265994797,1004.3265968038788,1052.7496558051414,1026.5254156310934,1152.1076344500295,998.0749704051389,999.9532283683176,997.717493532826,1002.2621371147162,1027.3833405299197,1046.893241059148,1004.0341327395298,1073.448052268804,1019.497877879516,1000.3224185127756,1004.1013120573108,1118.384330954348,1004.7071246690996,1005.0889325707858,999.1380435378964,998.9280233853044,997.4101763068444,999.9309004530774,1000.6362715391144,1052.8038148592937,1018.219855113935
136,1002.579223586855,1000.881166907819,1002.3326950681612,1008.6765320392084,1001.6828265994797,1004.3265968038788,1052.7496558051414,1026.5254156310934,1152.1076344500295,998.0749704051389,999.9532283683176,997.717493532826,1002.2621371147162,1027.3833405299197,1046.893241059148,1004.0341327395298,1073.448052268804,1019.497877879516,1000.3224185127756,1004.1013120573108,1118.384330954348,1004.7071246690996,1005.0889325707858,999.1380435378964,998.9280233853044,997.4101763068444,999.9309004530774,1000.6362715391144,1052.8038148592937,1018.219855113935
137,1002.579223586855,1000.881166907819,1002.3326950681612,1008.6765320392084,1001.6828265994797,1004.3265968038788,1052.7496558051414,1026.5254156310934,1152.1076344500295,998.0749704051389,999.9532283683176,997.717493532826,1002.2621371147162,1027.3833405299197,1046.893241059148,1004.0341327395298,1073.448052268804,1019.497877879516,1000.3224185127756,1004.1013120573108,1118.384330954348,1004.7071246690996,1005.0889325707858,999.1380435378964,998.9280233853044,997.4101763068444,999.9309004530774,1000.6362715391144,1052.8038148592937,1018.219855113935
138,1002.579223586855,1000.881166907819,1002.3326950681612,1008.6765320392084,1001.6828265994797,1004.3265968038788,1052.7496558051414,1026.5254156310934,1152.1076344500295,998.0749704051389,999.9532283683176,997.717493532826,1002.2621371147162,1027.3833405299197,1046.893241059148,1004.0341327395298,1073.448052268804,1019.497877879516,1000.3224185127756,1004.1013120573108,1118.384330954348,1004.7071246690996,1005.0889325707858,999.1380435378964,998.9280233853044,997.4101763068444,999.9309004530774,1000.6362715391144,1052.8038148592937,1018.219855113935
139,1002.579223586855,1000.881166907819,1002.3326950681612,1008.6765320392084,1001.6828265994797,1004.3265968038788,1052.7496558051414,1026.5254156310934,1152.1076344500295,998.0749704051389,999.9532283683176,997.717493532826,1002.2621371147162,1027.3833405299197,1046.893241059148,1004.0341327395298,1073.448052268804,1019.497877879516,1000.3224185127756,1004.1013120573108,1118.384330954348,1004.7071246690996,1005.0889325707858,999.1380435378964,998.9280233853044,997.4101763068444,999.9309004530774,1000.6362715391144,1052.8038148592937,1018.219855113935
140,1002.579223586855,1000.881166907819,1002.3326950681612,1008.6765320392084,1001.6828265994797,1004.3265968038788,1052.7496558051414,1026.5254156310934,1152.1076344500295,998.0749704051389,999.9532283683176,997.717493532826,1002.2621371147162,1027.3833405299197,1046.893241059148,1004.0341327395298,1073.448052268804,1019.497877879516,1000.3224185127756,1004.1013120573108,1118.384330954348,1004.7071246690996,1005.0889325707858,999.1380435378964,998.9280233853044,997.4101763068444,999.9309004530774,1000.6362715391144,1052.8038148592937,1018.219855113935
141,1002.579223586855,1000.881166907819,1002.3326950681612,1008.6765320392084,1001.6828265994797,1004.3265968038788,1052.7496558051414,1026.5254156310934,1152.1076344500295,998.0749704051389,999.9532283683176,997.717493532826,1002.2621371147162,1027.3833405299197,1046.893241059148,1004.0341327395298,1073.448052268804,1019.497877879516,1000.3224185127756,1004.1013120573108,1118.384330954348,1004.7071246690996,1005.0889325707858,999.1380435378964,998.9280233853044,997.4101763068444,999.9309004530774,1000.6362715391144,1052.8038148592937,1018.219855113935
142,1002.579223586855,1000.881166907819,1002.3326950681612,1008.6765320392084,1001.6828265994797,1004.3265968038788,1052.7496558051414,1026.5254156310934,1152.1076344500295,998.0749704051389,999.9532283683176,997.717493532826,1002.2621371147162,1027.3833405299197,1046.893241059148,1004.0341327395298,1073.448052268804,1019.497877879516,1000.3224185127756,1004.1013120573108,1118.384330954348,1004.7071246690996,1005.0889325707858,999.1380435378964,998.9280233853044,997.4101763068444,999.9309004530774,1000.6362715391144,1052.8038148592937,1018.219855113935
143,1002.579223586855,1000.881166907819,1002.3326950681612,1008.6765320392084,1001.6828265994797,1004.3265968038788,1052.7496558051414,1026.5254156310934,1152.1076344500295,998.0749704051389,999.9532283683176,997.717493532826,1002.2621371147162,1027.3833405299197,1046.893241059148,1004.0341327395298,1073.448052268804,1019.497877879516,1000.3224185127756,1004.1013120573108,1118.384330954348,1004.7071246690996,1005.0889325707858,999.1380435378964,998.9280233853044,997.4101763068444,999.9309004530774,1000.6362715391144,1052.8038148592937,1018.219855113935
144,1002.579223586855,1000.881166907819,1002.3326950681612,1008.6765320392084,1001.6828265994797,1004.3265968038788,1052.7496558051414,1026.5254156310934,1152.1076344500295,998.0749704051389,999.9532283683176,997.717493532826,1002.2621371147162,1027.3833405299197,1046.893241059148,1004.0341327395298,1073.448052268804,1019.497877879516,1000.3224185127756,1004.1013120573108,1118.384330954348,1004.7071246690996,1005.0889325707858,999.1380435378964,998.9280233853044,997.4101763068444,999.9309004530774,1000.6362715391144,1052.8038148592937,1018.219855113935
145,1002.579223586855,1000.881166907819,1002.3326950681612,1008.6765320392084,1001.6828265994797,1004.3265968038788,1052.7496558051414,1026.5254156310934,1152.1076344500295,998.0749704051389,999.9532283683176,997.717493532826,1002.2621371147162,1027.3833405299197,1046.893241059148,1004.0341327395298,1073.448052268804,1019.497877879516,1000.3224185127756,1004.1013120573108,1118.384330954348,1004.7071246690996,1005.0889325707858,999.1380435378964,998.9280233853044,997.4101763068444,999.9309004530774,1000.6362715391144,1052.8038148592937,1018.219855113935
146,1002.579223586855,1000.881166907819,1002.3326950681612,1008.6765320392084,1001.6828265994797,1004.3265968038788,1052.7496558051414,1026.5254156310934,1152.1076344500295,998.0749704051389,999.9532283683176,997.717493532826,1002.2621371147162,1027.3833405299197,1046.893241059148,1004.0341327395298,1073.448052268804,1019.497877879516,1000.3224185127756,1004.1013120573108,1118.384330954348,1004.7071246690996,1005.0889325707858,999.1380435378964,998.9280233853044,997.4101763068444,999.9309004530774,1000.6362715391144,1052.8038148592937,1018.219855113935
147,1002.579223586855,1000.881166907819,1002.3326950681612,1008.6765320392084,1001.6828265994797,1004.3265968038788,1052.7496558051414,1026.5254156310934,1152.1076344500295,998.0749704051389,999.9532283683176,997.717493532826,1002.2621371147162,1027.3833405299197,1046.893241059148,1004.0341327395298,1073.448052268804,1019.497877879516,1000.3224185127756,1004.1013120573108,1118.384330954348,1004.7071246690996,1005.0889325707858,999.1380435378964,998.9280233853044,997.4101763068444,999.9309004530774,1000.6362715391144,1052.8038148592937,1018.219855113935
148,1002.579223586855,1000.881166907819,1002.3326950681612,1008.6765320392084,1001.6828265994797,1004.3265968038788,1052.7496558051414,1026.5254156310934,1152.1076344500295,998.0749704051389,999.9532283683176,997.717493532826,1002.2621371147162,1027.3833405299197,1046.893241059148,1004.0341327395298,1073.448052268804,1019.497877879516,1000.3224185127756,1004.1013120573108,1118.384330954348,1004.7071246690996,1005.0889325707858,999.1380435378964,998.9280233853044,997.4101763068444,999.9309004530774,1000.6362715391144,1052.8038148592937,1018.219855113935
149,1002.579223586855,1000.881166907819,1002.3326950681612,1008.6765320392084,1001.6828265994797,1004.3265968038788,1052.7496558051414,1026.5254156310934,1152.1076344500295,998.0749704051389,999.9532283683176,997.717493532826,1002.2621371147162,1027.3833405299197,1046.893241059148,1004.0341327395298,1073.448052268804,1019.497877879516,1000.3224185127756,1004.1013120573108,1118.384330954348,1004.7071246690996,1005.0889325707858,999.1380435378964,998.9280233853044,997.4101763068444,999.9309004530774,1000.6362715391144,1052.8038148592937,1018.219855113935
150,1002.579223586855,1000.881166907819,1002.3326950681612,1008.6765320392084,1001.6828265994797,1004.3265968038788,1052.7496558051414,1026.5254156310934,1152.1076344500295,998.0749704051389,999.9532283683176,997.717493532826,1002.2621371147162,1027.3833405299197,1046.893241059148,1004.0341327395298,1073.448052268804,1019.497877879516,1000.3224185127756,1004.1013120573108,1118.384330954348,1004.7071246690996,1005.0889325707858,999.1380435378964,998.9280233853044,997.4101763068444,999.9309004530774,1000.6362715391144,1052.8038148592937,1018.219855113935
151,1002.579223586855,1000.881166907819,1002.3326950681612,1008.6765320392084,1001.6828265994797,1004.3265968038788,1052.7496558051414,1026.5254156310934,1152.1076344500295,998.0749704051389,999.9532283683176,997.717493532826,1002.2621371147162,1027.3833405299197,1046.893241059148,1004.0341327395298,1073.448052268804,1019.497877879516,1000.3224185127756,1004.1013120573108,1118.384330954348,1004.7071246690996,1005.0889325707858,999.1380435378964,998.9280233853044,997.4101763068444,999.9309004530774,1000.6362715391144,1052.8038148592937,1018.219855113935
152,1002.579223586855,1000.881166907819,1002.3326950681612,1008.6765320392084,1001.6828265994797,1004.3265968038788,1052.7496558051414,1026.5254156310934,1152.1076344500295,998.0749704051389,999.9532283683176,997.717493532826,1002.2621371147162,1027.3833405299197,1046.893241059148,1004.0341327395298,1073.448052268804,1019.497877879516,1000.3224185127756,1004.1013120573108,1118.384330954348,1004.7071246690996,1005.0889325707858,999.1380435378964,998.9280233853044,997.4101763068444,999.9309004530774,1000.6362715391144,1052.8038148592937,1018.219855113935
153,1002.579223586855,1000.881166907819,1002.3326950681612,1008.6765320392084,1001.6828265994797,1004.3265968038788,1052.7496558051414,1026.5254156310934,1152.1076344500295,998.0749704051389,999.9532283683176,997.717493532826,1002.2621371147162,1027.3833405299197,1046.893241059148,1004.0341327395298,1073.448052268804,1019.497877879516,1000.3224185127756,1004.1013120573108,1118.384330954348,1004.7071246690996,1005.0889325707858,999.1380435378964,998.9280233853044,997.4101763068444,999.9309004530774,1000.6362715391144,1052.8038148592937,1018.219855113935
154,1002.579223586855,1000.881166907819,1002.3326950681612,1008.6765320392084,1001.6828265994797,1004.3265968038788,1052.7496558051414,1026.5254156310934,1152.1076344500295,998.0749704051389,999.9532283683176,997.717493532826,1002.2621371147162,1027.3833405299197,1046.893241059148,1004.0341327395298,1073.448052268804,1019.497877879516,1000.3224185127756,1004.1013120573108,1118.384330954348,1004.7071246690996,1005.0889325707858,999.1380435378964,998.9280233853044,997.4101763068444,999.9309004530774,1000.6362715391144,1052.8038148592937,1018.219855113935
155,1002.579223586855,1000.881166907819,1002.3326950681612,1008.6765320392084,1001.6828265994797,1004.3265968038788,1052.7496558051414,1026.5254156310934,1152.1076344500295,998.0749704051389,1015.6667984917138,997.717493532826,1002.2621371147162,1027.3833405299197,1046.893241059148,1004.0341327395298,1073.448052268804,1019.497877879516,1000.3224185127756,1004.1013120573108,1118.384330954348,1004.7071246690996,1005.0889325707858,999.1380435378964,998.9280233853044,997.4101763068444,999.9309004530774,1000.6362715391144,1052.8038148592937,1018.219855113935
156,1002.579223586855,1000.881166907819,1002.3326950681612,1008.6765320392084,1001.6828265994797,1004.3265968038788,1052.7496558051414,1026.5254156310934,1152.1076344500295,998.0749704051389,1015.6667984917138,997.717493532826,1002.2621371147162,1027.3833405299197,1046.893241059148,1004.0341327395298,1073.448052268804,1019.497877879516,1000.3224185127756,1004.1013120573108,1118.384330954348,1004.7071246690996,1005.0889325707858,999.1380435378964,998.9280233853044,997.4101763068444,999.9309004530774,1000.6362715391144,1052.8038148592937,1018.219855113935
157,1002.579223586855,1000.881166907819,1002.3326950681612,1008.6765320392084,1001.6828265994797,1004.3265968038788,1052.7496558051414,1026.5254156310934,1152.1076344500295,998.0749704051389,1015.6667984917138,997.717493532826,1002.2621371147162,1027.3833405299197,1046.893241059148,1004.0341327395298,1073.448052268804,1019.497877879516,1000.3224185127756,1004.1013120573108,1118.384330954348,1004.7071246690996,1005.0889325707858,999.1380435378964,998.9280233853044,997.4101763068444,999.9309004530774,1000.6362715391144,1052.8038148592937,1018.219855113935
158,1002.579223586855,1000.881166907819,1002.3326950681612,1008.6765320392084,1001.6828265994797,1004.3265968038788,1052.7496558051414,1026.5254156310934,1152.1076344500295,998.0749704051389,1015.6667984917138,997.717493532826,1002.2621371147162,1027.3833405299197,1046.893241059148,1004.0341327395298,1073.448052268804,1019.497877879516,1000.3224185127756,1004.1013120573108,1118.384330954348,1004.7071246690996,1005.0889325707858,999.1380435378964,998.9280233853044,997.4101763068444,999.9309004530774,1000.6362715391144,1052.8038148592937,1018.219855113935
159,1002.579223586855,1000.881166907819,1002.3326950681612,1008.6765320392084,1001.6828265994797,1004.3265968038788,1052.7496558051414,1026.5254156310934,1152.1076344500295,998.0749704051389,1015.6667984917138,997.717493532826,1002.2621371147162,1027.3833405299197,1046.893241059148,1004.0341327395298,1073.448052268804,1019.497877879516,1000.3224185127756,1004.1013120573108,1118.384330954348,1004.7071246690996,1005.0889325707858,999.1380435378964,998.9280233853044,997.4101763068444,999.9309004530774,1000.6362715391144,1052.8038148592937,1018.219855113935
160,1002.579223586855,1000.881166907819,1002.3326950681612,1008.6765320392084,1001.6828265994797,1004.3265968038788,1052.7496558051414,1026.5254156310934,1152.1076344500295,998.0749704051389,1015.6667984917138,997.717493532826,1002.2621371147162,1027.3833405299197,1046.893241059148,1004.0341327395298,1073.448052268804,1019.497877879516,1000.3224185127756,1004.1013120573108,1118.384330954348,1004.7071246690996,1005.0889325707858,999.1380435378964,998.9280233853044,997.4101763068444,999.9309004530774,1000.6362715391144,1052.8038148592937,1018.219855113935
161,1002.579223586855,1000.881166907819,1002.3326950681612,1008.6765320392084,1001.6828265994797,1004.3265968038788,1052.7496558051414,1026.5254156310934,1152.1076344500295,998.0749704051389,1015.6667984917138,997.717493532826,1002.2621371147162,1027.3833405299197,1046.893241059148,1004.0341327395298,1073.448052268804,1019.497877879516,1000.3224185127756,1004.1013120573108,1118.384330954348,1004.7071246690996,1005.0889325707858,999.1380435378964,998.9280233853044,997.4101763068444,999.9309004530774,1000.6362715391144,1052.8038148592937,1018.219855113935
162,1002.579223586855,1000.881166907819,1002.3326950681612,1008.6765320392084,1001.6828265994797,1004.3265968038788,1052.7496558051414,1026.5254156310934,1152.1076344500295,998.0749704051389,1015.6667984917138,997.717493532826,1002.2621371147162,1027.3833405299197,1046.893241059148,1004.0341327395298,1073.448052268804,1019.497877879516,1000.3224185127756,1004.1013120573108,1118.384330954348,1004.7071246690996,1005.0889325707858,999.1380435378964,998.9280233853044,997.4101763068444,999.9309004530774,1000.6362715391144,1052.8038148592937,1018.219855113935
163,1002.579223586855,1000.881166907819,1002.3326950681612,1008.6765320392084,1001.6828265994797,1004.3265968038788,1052.7496558051414,1026.5254156310934,1152.1076344500295,998.0749704051389,1015.6667984917138,997.717493532826,1002.2621371147162,1027.3833405299197,1046.893241059148,1004.0341327395298,1073.448052268804,1019.497877879516,1000.3224185127756,1004.1013120573108,1118.384330954348,1004.7071246690996,1005.0889325707858,999.1380435378964,998.9280233853044,997.4101763068444,999.9309004530774,1000.6362715391144,1052.8038148592937,1018.219855113935
164,1002.579223586855,1000.881166907819,1002.3326950681612,1008.6765320392084,1001.6828265994797,1004.3265968038788,1052.7496558051414,1026.5254156310934,1152.1076344500295,998.0749704051389,1015.6667984917138,997.717493532826,1002.2621371147162,1027.3833405299197,1046.893241059148,1004.0341327395298,1073.448052268804,1019.497877879516,1000.3224185127756,1004.1013120573108,1118.384330954348,1004.7071246690996,1005.0889325707858,999.1380435378964,998.9280233853044,997.4101763068444,999.9309004530774,1000.6362715391144,1052.8038148592937,1018.219855113935
165,1002.579223586855,1000.881166907819,1002.3326950681612,1008.6765320392084,1001.6828265994797,1004.3265968038788,1052.7496558051414,1026.5254156310934,1152.1076344500295,998.0749704051389,1015.6667984917138,997.717493532826,1002.2621371147162,1027.3833405299197,1046.893241059148,1004.0341327395298,1073.448052268804,1019.497877879516,1000.3224185127756,1004.1013120573108,1118.384330954348,1004.7071246690996,1005.0889325707858,999.1380435378964,998.9280233853044,997.4101763068444,999.9309004530774,1000.6362715391144,1052.8038148592937,1018.219855113935
166,1002.579223586855,1000.881166907819,1002.3326950681612,1008.6765320392084,1001.6828265994797,1004.3265968038788,1052.7496558051414,1026.5254156310934,1152.1076344500295,998.0749704051389,1015.6667984917138,997.717493532826,1002.2621371147162,1027.3833405299197,1046.893241059148,1004.0341327395298,1073.448052268804,1019.497877879516,1000.3224185127756,1004.1013120573108,1118.384330954348,1004.7071246690996,1005.0889325707858,999.1380435378964,998.9280233853044,997.4101763068444,999.9309004530774,1000.6362715391144,1052.8038148592937,1018.219855113935
167,1002.579223586855,1000.881166907819,1002.3326950681612,1008.6765320392084,1001.6828265994797,1004.3265968038788,1052.7496558051414,1026.5254156310934,1152.1076344500295,998.0749704051389,1015.6667984917138,997.717493532826,1002.2621371147162,1091.889014116336,1046.893241059148,1004.0341327395298,1073.448052268804,1019.497877879516,1000.3224185127756,1004.1013120573108,1118.384330954348,1004.7071246690996,1005.0889325707858,999.1380435378964,998.9280233853044,997.4101763068444,999.9309004530774,1000.6362715391144,1052.8038148592937,1018.219855113935
168,1002.579223586855,1000.881166907819,1002.3326950681612,1008.6765320392084,1001.6828265994797,1004.3265968038788,1052.7496558051414,1026.5254156310934,1152.1076344500295,998.0749704051389,1015.6667984917138,997.717493532826,1002.2621371147162,1149.1373242093027,1046.893241059148,1004.0341327395298,1073.448052268804,1019.497877879516,1000.3224185127756,1004.1013120573108,1118.384330954348,1004.7071246690996,1005.0889325707858,999.1380435378964,998.9280233853044,997.4101763068444,999.9309004530774,1000.6362715391144,1052.8038148592937,1018.219855113935
169,1002.579223586855,1000.881166907819,1002.3326950681612,1008.6765320392084,1001.6828265994797,1004.3265968038788,1052.7496558051414,1026.5254156310934,1152.1076344500295,998.0749704051389,1015.6667984917138,997.717493532826,1002.2621371147162,1149.1373242093027,1046.893241059148,1004.0341327395298,1073.448052268804,1019.497877879516,1000.3224185127756,1004.1013120573108,1118.384330954348,1004.7071246690996,1005.0889325707858,999.1380435378964,998.9280233853044,997.4101763068444,999.9309004530774,1000.6362715391144,1052.8038148592937,1018.219855113935
170,1002.579223586855,1000.881166907819,1002.3326950681612,1008.6765320392084,1001.6828265994797,1004.3265968038788,1052.7496558051414,1026.5254156310934,1152.1076344500295,998.0749704051389,1015.6667984917138,997.717493532826,1002.2621371147162,1197.6574755328827,1046.893241059148,1004.0341327395298,1073.448052268804,1019.497877879516,1000.3224185127756,1004.1013120573108,1118.384330954348,1004.7071246690996,1005.0889325707858,999.1380435378964,998.9280233853044,997.4101763068444,999.9309004530774,1000.6362715391144,1052.8038148592937,1018.219855113935
171,1002.579223586855,1000.881166907819,1002.3326950681612,1008.6765320392084,1001.6828265994797,1004.3265968038788,1052.7496558051414,1026.5254156310934,1152.1076344500295,998.0749704051389,1015.6667984917138,997.717493532826,1002.2621371147162,1197.6574755328827,1046.893241059148,1004.0341327395298,1073.448052268804,1019.497877879516,1000.3224185127756,1004.1013120573108,1118.384330954348,1004.7071246690996,1005.0889325707858,999.1380435378964,998.9280233853044,997.4101763068444,999.9309004530774,1000.6362715391144,1052.8038148592937,1018.219855113935
172,1002.579223586855,1000.881166907819,1002.3326950681612,1008.6765320392084,1001.6828265994797,1004.3265968038788,1052.7496558051414,1026.5254156310934,1152.1076344500295,998.0749704051389,1015.6667984917138,997.717493532826,1002.2621371147162,1197.6574755328827,1046.893241059148,1004.0341327395298,1073.448052268804,1019.497877879516,1000.3224185127756,1004.1013120573108,1118.384330954348,1004.7071246690996,1005.0889325707858,999.1380435378964,998.9280233853044,997.4101763068444,999.9309004530774,1000.6362715391144,1052.8038148592937,1018.219855113935
173,1002.579223586855,1000.881166907819,1002.3326950681612,1008.6765320392084,1001.6828265994797,1004.3265968038788,1052.7496558051414,1026.5254156310934,1152.1076344500295,998.0749704051389,1015.6667984917138,997.717493532826,1002.2621371147162,1197.6574755328827,1046.893241059148,1004.0341327395298,1073.448052268804,1019.497877879516,1000.3224185127756,1004.1013120573108,1118.384330954348,1004.7071246690996,1005.0889325707858,999.1380435378964,998.9280233853044,997.4101763068444,999.9309004530774,1000.6362715391144,1052.8038148592937,1018.219855113935
174,1002.579223586855,1000.881166907819,1002.3326950681612,1008.6765320392084,1001.6828265994797,1004.3265968038788,1052.7496558051414,1026.5254156310934,1152.1076344500295,998.0749704051389,1015.6667984917138,997.717493532826,1002.2621371147162,1197.6574755328827,1046.893241059148,1004.0341327395298,1073.448052268804,1019.497877879516,1000.3224185127756,1004.1013120573108,1118.384330954348,1004.7071246690996,1005.0889325707858,999.1380435378964,998.9280233853044,997.4101763068444,999.9309004530774,1000.6362715391144,1052.8038148592937,1018.219855113935
175,1002.579223586855,1008.4075106678677,1002.3326950681612,1008.6765320392084,1001.6828265994797,1004.3265968038788,1052.7496558051414,1026.5254156310934,1152.1076344500295,998.0749704051389,1015.6667984917138,997.717493532826,1002.2621371147162,1197.6574755328827,1046.893241059148,1004.0341327395298,1073.448052268804,1019.497877879516,1000.3224185127756,1004.1013120573108,1118.384330954348,1004.7071246690996,1005.0889325707858,999.1380435378964,998.9280233853044,997.4101763068444,999.9309004530774,1000.6362715391144,1052.8038148592937,1018.219855113935
176,1002.579223586855,1070.910508035413,1002.3326950681612,1008.6765320392084,1001.6828265994797,1004.3265968038788,1052.7496558051414,1026.5254156310934,1152.1076344500295,998.0749704051389,1015.6667984917138,997.717493532826,1002.2621371147162,1253.6801619765292,1046.893241059148,1004.0341327395298,1073.448052268804,1019.497877879516,1000.3224185127756,1004.1013120573108,1118.384330954348,1004.7071246690996,1005.0889325707858,999.1380435378964,998.9280233853044,997.4101763068444,999.9309004530774,1000.6362715391144,1052.8038148592937,1018.219855113935
177,1002.579223586855,1070.910508035413,1002.3326950681612,1008.6765320392084,1001.6828265994797,1004.3265968038788,1052.7496558051414,1026.5254156310934,1152.1076344500295,998.0749704051389,1015.6667984917138,997.717493532826,1002.2621371147162,1280.1493180603557,1046.893241059148,1004.0341327395298,1073.448052268804,1019.497877879516,1000.3224185127756,1004.1013120573108,1118.384330954348,1004.7071246690996,1005.0889325707858,999.1380435378964,998.9280233853044,997.4101763068444,999.9309004530774,1000.6362715391144,1052.8038148592937,1018.219855113935
178,1002.579223586855,1070.910508035413,1002.3326950681612,1008.6765320392084,1001.6828265994797,1004.3265968038788,1052.7496558051414,1026.5254156310934,1152.1076344500295,998.0749704051389,1015.6667984917138,997.717493532826,1011.7920642882852,1280.1493180603557,1046.893241059148,1004.0341327395298,1073.448052268804,1019.497877879516,1000.3224185127756,1004.1013120573108,1118.384330954348,1004.7071246690996,1005.0889325707858,999.1380435378964,998.9280233853044,997.4101763068444,999.9309004530774,1000.6362715391144,1052.8038148592937,1018.219855113935
179,1002.579223586855,1070.910508035413,1002.3326950681612,1008.6765320392084,1001.6828265994797,1004.3265968038788,1052.7496558051414,1026.5254156310934,1152.1076344500295,998.0749704051389,1103.8753567297215,997.717493532826,1011.7920642882852,1280.1493180603557,1046.893241059148,1004.0341327395298,1073.448052268804,1019.497877879516,1000.3224185127756,1004.1013120573108,1118.384330954348,1004.7071246690996,1005.0889325707858,999.1380435378964,998.9280233853044,997.4101763068444,999.9309004530774,1000.6362715391144,1052.8038148592937,1018.219855113935
180,1002.579223586855,1070.910508035413,1002.3326950681612,1008.6765320392084,1001.6828265994797,1004.3265968038788,1052.7496558051414,1026.5254156310934,1152.1076344500295,998.0749704051389,1103.8753567297215,997.717493532826,1011.7920642882852,1280.1493180603557,1046.893241059148,1004.0341327395298,1073.448052268804,1019.497877879516,1000.3224185127756,1004.1013120573108,1118.384330954348,1004.7071246690996,1005.0889325707858,999.1380435378964,998.9280233853044,997.4101763068444,999.9309004530774,1000.6362715391144,1052.8038148592937,1018.219855113935
181,1002.579223586855,1070.910508035413,1002.3326950681612,1008.6765320392084,1001.6828265994797,1004.3265968038788,1052.7496558051414,1026.5254156310934,1152.1076344500295,998.0749704051389,1103.8753567297215,997.717493532826,1011.7920642882852,1280.1493180603557,1046.893241059148,1004.0341327395298,1073.448052268804,1019.497877879516,1000.3224185127756,1004.1013120573108,1118.384330954348,1004.7071246690996,1005.0889325707858,999.1380435378964,998.9280233853044,997.4101763068444,999.9309004530774,1000.6362715391144,1052.8038148592937,1018.219855113935
182,1002.579223586855,1070.910508035413,1002.3326950681612,1008.6765320392084,1001.6828265994797,1004.3265968038788,1052.7496558051414,1026.5254156310934,1152.1076344500295,998.0749704051389,1103.8753567297215,997.717493532826,1011.7920642882852,1280.1493180603557,1046.893241059148,1004.0341327395298,1073.448052268804,1019.497877879516,1000.3224185127756,1004.1013120573108,1118.384330954348,1004.7071246690996,1005.0889325707858,999.1380435378964,998.9280233853044,997.4101763068444,999.9309004530774,1000.6362715391144,1052.8038148592937,1018.219855113935
