n_policy,pack_PPO_Ant1,pack_PPO_Ant2,pack_PPO_Ant3,pack_PPO_Ant4,pack_PPO_Ant5,pack_PPO_Ant6,pack_PPO_Ant7,pack_PPO_Ant8,pack_PPO_Ant9,pack_PPO_Ant10,pack_PPO_Ant11,pack_PPO_Ant12,pack_PPO_Ant13,pack_PPO_Ant14,pack_PPO_Ant15,pack_PPO_Ant16,pack_PPO_Ant17,pack_PPO_Ant18,pack_PPO_Ant19,pack_PPO_Ant20,pack_PPO_Ant21,pack_PPO_Ant22,pack_PPO_Ant23,pack_PPO_Ant24,pack_PPO_Ant25,pack_PPO_Ant26,pack_PPO_Ant27,pack_PPO_Ant28,pack_PPO_Ant29,pack_PPO_Ant30
183,779.1903705330321,1063.9359967898688,725.3444830063992,870.9892000587859,746.229379258013,355.9299309991322,836.9184570729379,896.8223522000609,945.3734224732908,609.9664112522979,769.7993752934653,643.559899315108,810.3883693724042,1175.8491011805918,747.6889226813743,565.011189794191,959.5829115993488,847.680762258696,732.9431225763177,895.8743058477586,733.4737582513754,808.4723213384515,932.7187330897276,766.7928256470227,1008.8544126981144,720.6344727319306,767.5195718405463,807.9478747062017,770.1065620452205,866.7189888761856
184,822.3386751788869,1049.1564243993214,736.9938204542646,864.0945985049387,762.995018877104,433.3600292858496,830.6153987263112,890.1440002207048,961.1467731831018,729.2796583716683,784.4153175657157,677.5648237381745,877.031773655172,1047.8893508304243,771.0970989724013,607.3897806310517,961.17025305903,840.55273960702,760.5563531984377,865.3601231398463,760.564792528837,802.3697049033062,945.2152483959768,768.2118389393943,994.3231235189064,703.4920228570767,787.267608794543,825.1736292530007,758.953886071895,854.6220118381926
185,908.205081024084,1067.2393858236665,755.0910307707419,907.1474102198276,797.0436881504569,355.03929771526384,847.6779835313339,851.709539246256,940.6989180691525,750.4923711910399,1103.7021856068595,691.9285013615818,947.864997531094,1080.7998026309688,781.9330196725103,592.1951350869716,929.9940361249834,838.9353127349312,752.909193956181,844.5998001711336,803.2955334892296,793.0673583060326,879.4626386985367,721.3373587469454,996.3553090518774,704.930942704283,794.036374362487,780.625174903291,924.0947303674542,872.6416962355696
186,944.5033205259128,1050.7762671101252,775.0427733763852,980.1449221288472,802.5826322728884,405.7680056432269,864.9774142969675,824.1186394780467,957.6682418142284,751.6776951868716,1191.4311546572133,759.036893380205,1026.6904090946323,1088.7338589456976,785.9134619350242,610.7418744251419,970.533147164349,833.0394153065187,776.1552806181961,852.461781873781,780.1006268914301,786.7501576462857,903.6937667475696,705.5853572392773,977.0644657003904,733.8967927027359,841.0018463854369,786.334596093966,941.5427218414968,862.1151627661504
187,980.1813606963442,1073.7540548143877,791.3981680253395,977.9365872065327,827.2877264949736,395.4686846917522,848.8855947902452,837.6892659836939,939.5256565626498,753.0182875768099,1206.8145858048915,795.6439932151669,1012.8639305323876,1120.2238869816265,762.0893836826347,608.5833545433688,976.6084785412492,864.139255311224,768.7978795641237,850.1607694819448,794.7443119557984,727.3612464186331,884.2375050036953,697.0856383752815,985.1917668837189,731.7027141843769,812.1108251322834,788.8516223094722,880.5287903895887,863.2486580574408
188,957.7134661515638,1085.2418495376148,789.7967456696251,950.8744079020152,836.6763245200855,453.23115661662143,868.3126863464355,869.8064048714875,934.0903375262752,731.8922134796782,1173.1541470978325,807.4493487684931,873.0800957227605,903.2320183808145,767.0635981555682,578.4667964217994,976.1589429208844,896.8973105219982,756.4870650335215,842.3732319249137,802.6860614909072,741.9439298115155,896.4004761137634,625.6012256280427,981.678589433138,779.684449021047,834.9657170661305,788.3975248651851,853.1872515227283,868.059216990152
189,973.046146147238,1108.3011218908878,745.9323822681844,996.7882331789484,829.657043817897,511.9854681514592,872.9826866792589,904.0173764467036,933.5155072004718,734.6834409705999,1221.0318442477997,828.7687889570811,898.6779461547674,889.4301564130562,715.1867470908039,646.6725481552577,1034.7758343644225,868.8273902607789,759.3670700803339,829.3128712485113,817.4906817272753,731.8888904483055,897.3471832475999,709.1381964875177,976.6766350916004,759.8919517565745,876.0086611137102,803.9151243157646,867.9505989035038,869.5984137611846
190,976.906165746525,1084.7596742124726,731.4555684625152,983.7729430111716,808.3434974330902,567.053098559898,872.5160753313301,892.3823203129641,922.8893728530596,719.80462531433,1143.9325457115258,780.495882182081,875.5525956621075,930.9253052124852,763.2231001432202,672.269468858582,1012.812949122138,866.7351787474709,708.7245733735409,834.7391895896427,837.1285365238531,637.0938799818896,891.675090928548,746.2144637974774,995.7052537408116,745.5984872332821,867.30034128436,800.1520882780708,1021.985316632754,856.2131913190717
191,971.3576316474462,1082.1221962962395,769.7552140551824,982.85240946864,830.9350913879639,554.040787189502,853.1877325186509,883.4536743424302,941.4132922658632,754.5519824287123,1180.0099633191248,815.342906408863,852.4083504014036,934.1471580737316,791.540461223387,660.046231615935,1047.953551185264,868.2604760294773,718.209700517796,832.3443634089606,856.8188145427795,596.3761651312627,878.2158229596633,760.542982869329,982.5320947809066,730.0076526016504,868.1410359327663,803.1339729584297,1036.0949290221206,859.395614376103
192,964.1093691628448,1059.6618486757095,779.4010888632698,966.1286815254164,807.5527524279498,543.6357216461821,847.1139445236877,910.6687721192332,958.8899032582506,803.2632285210663,1170.165680491908,816.2244564626653,857.8489984155902,907.8402164773104,837.0571422654366,658.2742298187087,1050.5154300212546,948.3489874932554,716.5531313836542,811.9975358598574,921.4632648946678,536.8044161150385,863.9908546327085,791.8402124001445,976.0717185139532,727.8393987041337,872.2968791346974,781.0594608391647,1057.6817351309248,869.5763986010777
193,976.1250623328414,1117.3360051022814,784.621392431819,976.5420620392064,808.0479663135588,605.6167697938881,834.5814542537138,933.5179063311156,970.6912458506132,761.5007797029677,1220.334292166723,821.6885002896581,805.9676865907608,914.5558840203524,823.0984455972939,623.9087390463642,1046.129204427048,1021.1442604051772,742.8115387739292,833.6327357800391,931.3801182791356,548.6322130475727,912.0131707768496,803.2632495801182,957.2652599763668,716.8063805402415,864.7330666579418,782.195991903892,1057.976173731342,879.7445694540368
194,1000.4326983895184,1050.818071486339,789.5135853023354,923.0903999496398,773.5223085654876,658.8294162184794,830.3043680334132,949.694178477682,950.6901206303868,763.6340359151061,1168.3219444945669,812.1324212924933,797.0201638270522,968.1876231668724,812.3514620445358,586.9885043611016,1052.3538725352184,943.6705774451992,765.8700235453076,826.8296627721015,1008.0120916239248,554.5902904837558,902.1840592798586,868.3734376747653,947.293669694914,718.2011482334728,880.6680468580493,793.5870095938958,1017.0018984253628,890.8170512823779
195,958.3327436388888,1065.7979654975766,807.3943154850474,908.8636398784464,800.7234058366234,636.176130493055,820.8248082352693,935.2838293578808,941.5319530595405,804.2123930684908,1225.9964508659375,787.7029502211748,855.5475086543689,945.3168176233202,832.428316006927,592.2572644849456,1037.7754747118368,924.0019494482756,790.8881592154834,857.8113283059721,980.9511701262102,538.175987412205,922.7046606994124,930.495267524706,961.0061112531704,732.3307830849863,894.3762047265475,809.3694095754745,1042.9443278963745,894.0389495081178
196,931.5035861470498,1093.2449164114012,807.062596248942,951.2067251185504,810.4822702121276,706.7024686623053,839.1887911716033,940.1380558863856,930.6712247301016,802.4095876088803,1220.740048055438,776.6873678820292,948.5925597205631,1043.940040022844,877.8380248168885,609.6789911145154,994.4497919633778,903.8514965530712,810.5432908274948,877.0486895485396,990.7817149971356,612.7748012280409,965.446062123748,907.4274446108268,967.2688465909514,744.3707018728126,886.3335754324798,785.4133080933632,1025.3858805350285,905.1605930492124
197,928.205508649332,1098.761073579691,789.7462548071204,949.299560401672,770.4569015188044,725.4207205880915,879.6557960723678,945.1336054837724,927.3375887775766,839.6781133425525,1194.769765142443,822.1199598683605,942.0018476534792,1019.3253471527404,848.2251117499507,663.3074235685049,922.8875582531028,897.0320322069713,801.4711489977923,884.0666139289281,1037.5725634952105,651.1163514335676,921.2065901210588,929.2821185042476,940.274421658731,756.2297407546148,824.0905497279125,849.3733988574695,1084.6434730454148,901.3658288803738
198,932.5379844729952,1078.4160553507916,799.5573227216948,944.74570683228,792.6126798047162,793.742557410368,891.3182575765613,931.3798672822152,936.4060705433578,856.8043480061277,1168.2995862286275,818.2473720872158,941.2724627984768,1038.6301787051784,878.2034168340899,658.7384782113195,1012.7092846759748,876.939718080534,843.771061775211,846.2519896875555,990.8173646768832,606.1256005421587,967.981395547731,945.1473331294372,922.5322213549446,759.9649782072759,829.0262370466718,853.3412019423246,1045.170303778671,915.7405115015436
199,922.0957024341795,1140.923947747882,778.2554127170977,932.254108713631,836.4445290313801,773.4355655861987,884.2162034512811,949.6080041407072,941.0616332751766,851.7667723997924,1161.7059706443913,845.3104852627306,993.7940248312168,1054.1525453465842,852.1354155822173,669.9340025442348,997.3059494238896,929.1663678804132,850.9877519137029,874.9768023070204,987.649221020299,623.5517437544888,1026.9492403461138,928.7670548889672,929.9710357695942,755.3179768753602,797.9299798365007,863.8391541745921,1028.331499545289,910.0473094833304
200,927.4640161576216,1143.1798004237526,780.9772630010128,922.7996723444804,854.3047925233979,725.9403297902925,895.086562691699,982.097242566275,936.3701705114336,895.1392850690943,1233.973462409127,842.9299723803451,1102.7313101539253,1019.513498645666,817.6081578859926,714.7990569509866,950.2045091816664,910.034551036122,856.7296033804806,863.366562693592,1011.4182195400894,632.7381618406072,1014.550268039641,926.5592129085056,933.02537344885,742.1840949696926,802.4261850676468,889.3434340419642,1039.1389128522208,911.7135705686832
201,904.6934750192912,1109.7278187980153,796.5093777644478,934.8730325939248,826.4466486982506,723.261110483066,894.6252252437209,1001.506321933158,977.0012681390951,905.8158103325582,1230.6500130198467,873.901949331468,1178.0026313136111,1094.6851740964992,832.4223902668675,739.8218966807613,930.356073150942,953.0567106883578,827.9628610720358,822.5986186342689,945.1581724258627,646.4685432833929,1032.1049237250504,936.894019098766,902.989708787217,757.5098238503084,780.0823371827938,881.2087763534337,1048.5094641803132,901.8357853300628
202,918.7589076248744,1100.92942956093,783.0733835390078,881.5630470131216,821.1808332805701,816.1623230365823,858.6116835766793,979.4975177966276,977.8746854035304,845.292169882567,1262.3589801595708,835.098175001423,1142.042922973835,1060.8669130724552,828.105082133504,702.6073897507671,947.7129779741,962.0157138563776,850.9626979103413,838.402918177566,996.1511251632212,645.505399519118,1009.4167945335104,944.696479980386,919.4849658027248,751.6750401498317,767.0967132989011,911.15460250561,1066.366805669602,879.654729689431
203,901.7824688523084,1128.7338105319193,771.2811749329646,903.6331712886928,787.5257224121121,780.2441775942233,841.6654581669918,997.7597671902272,976.0599073253808,754.3202379234501,1237.260099976383,803.2027366487976,1164.5797730477195,1071.9303287472935,845.6709714655824,745.943515527125,983.494503325914,915.5815095372468,847.610499704219,828.2390478950576,983.7976440421724,713.8501939860226,987.99333661269,1001.4500592954,914.8897229023196,769.409449026221,788.618462063283,931.2371719925632,1033.653651924935,889.0027573039669
204,910.7810441097836,1104.4240540627238,752.3328083004005,920.4540197072964,828.3583357900005,852.2309438007541,862.4693902832068,1011.0544059795932,972.2156261482542,740.4162020017883,1155.7765537607536,831.2209714564123,1169.5142512823209,1179.936482737781,878.1170605560446,764.3967914088414,1034.425594927396,965.7023700140368,836.6898537673126,810.4385139436957,1037.3293335097596,633.6593048084951,976.2199804916283,973.0573225854604,911.7844987837448,794.2776624205301,769.663918461461,938.6695949123956,1072.9938963422292,912.0001103385832
205,876.7660791974715,1135.4031088244876,795.2515135904591,898.6635859562022,817.1912600017484,731.7376853265854,884.9303837876455,1011.6396725640914,1038.9865148607205,747.0758277385435,1131.8045956027142,884.3475514508553,1185.3109953500746,1219.2811324849106,876.7404205460317,754.7303262788957,974.3760813678042,919.5599493888044,856.2362058829372,809.3374012709006,1070.1739685499645,628.5450384672703,943.2369929298457,988.4626280128512,894.367459583732,783.9484646208263,738.5178531051953,937.9370621933684,1041.4488370317067,900.0466547634115
206,871.3620664047492,1106.7732735030368,796.6055892448853,884.6012550467116,838.3506330562896,723.8658712376027,899.0044568133333,991.8039304197578,1031.407083265472,744.9997494213891,1118.4228879235493,876.1107205059236,1195.3527646509117,1235.2148267004789,854.6346359009286,750.5569930011592,994.9298429036136,1027.9022160401298,873.1922070989157,770.055380497485,1095.7518277132344,587.8986536608703,932.7633524369757,994.0045765547256,899.3511988171688,789.630519873827,783.5553142287681,922.1883046974422,1001.7366094518388,907.0609413585154
207,873.490484923264,1146.1868399015164,810.3310491582088,881.071963993687,824.1486328652715,816.2517915865129,887.3752940754823,966.417747729348,978.6848203386348,748.6843454935115,1124.9644445450906,868.7255062583962,1164.6686373065263,1231.627795109221,825.2369171907968,755.6171137366152,1000.6810405691606,1031.2561334788145,869.4354298118802,763.5794977230211,1100.1146826691822,576.1329040262618,934.6265716649866,951.3779083979103,887.096646810319,772.3083052430102,784.8818972743529,922.4421590155432,1009.359690541695,896.9204249970214
208,905.1758164975412,1135.996881465613,825.6074298188388,832.5374420395361,830.9006348454946,768.7352761956055,907.318808927204,915.2016566411904,994.2753716480348,767.8785143821896,1107.7793473762008,884.3513387617924,1125.0951424192926,1140.8892175966364,762.4083288775281,722.8755528265078,937.0874589694316,998.4918009983888,868.9302447150727,757.4171951219032,1000.4909018132956,586.8289777680919,959.7178764430612,955.6426481007976,886.3805132898967,743.9853706925893,818.6217880806804,923.9337794874796,962.4236919528192,914.4852843553804
209,969.9278596869212,1119.4225667428468,801.4909814948993,845.0367700111544,860.0612680000088,778.5205425198468,915.9777415416138,987.6280558893288,967.0671152547836,693.748537234635,1144.9000840811193,873.3110403729548,1229.3559491498277,1065.1622306805732,772.6560541853124,723.5598505726051,922.2605461705442,1035.304068253375,853.3162377603559,816.031741980563,1029.2025551897143,568.9795911753614,966.2864660831284,975.5563948822618,902.4807129817168,741.0888183268605,812.8677473604421,941.5328168691384,1049.808096721196,905.4411974105568
210,969.098435449645,1040.6751579202044,824.2168826987489,911.1542519439308,860.2606141269788,647.1168313771856,920.0533656173332,1013.0072494202408,949.5259971851611,720.8814194964975,1199.5361903378964,912.7881314709464,1227.2979481366913,1081.5654679911904,787.9109293229712,748.9582090242125,897.3790720839161,1026.521287103277,860.1205515354519,925.3732068584068,1024.5147661780877,541.5479541196887,927.932254465594,983.511102275462,971.8726836114524,741.3312728080624,797.1442417930743,939.4688716799473,1052.9287628827512,897.8140158358162
211,971.4295431990186,1012.602086450058,806.4434817881161,924.2873219663392,834.4580268645399,834.2555791867754,904.0986804399582,959.068483501535,988.6127996179204,759.1815571422775,1256.415530602179,878.8083695243259,1278.7273763605947,1125.703941188008,764.8083794529482,730.3747771925596,914.0331509661902,1006.3629094081368,899.2204123817398,861.5422381217206,1037.7369995867132,595.3551258443491,905.0529303038184,1012.5465467820464,1039.9643450494773,738.4928502237047,807.7587700584978,928.669662222129,1034.3362116107285,901.900496016086
212,981.8625803941362,1057.0268296531756,806.6025027119256,952.72884057975,794.6420006136741,805.4398372301758,871.7535199969719,978.4394995208842,976.768131946696,844.7295900440882,1200.5879797716705,872.8388256467229,1270.276241602612,1211.0561561163872,744.7154627196484,735.3637327045453,911.2541020980526,951.0110121094904,895.5641839445846,837.7732282572418,1072.660759757176,675.5265471226884,937.5371126059854,1015.1634476693956,984.0320949083272,728.4046565497501,817.0159694498655,927.12636539889,1083.325491179779,911.8704689585852
213,1006.3796194599934,950.9395712559078,761.1129380991147,974.7527842546446,789.6348294091101,877.1066144656431,891.2387478874774,962.606084635137,905.2095224517016,888.2493057974596,1266.736660068056,855.5864012490896,1216.4814078416275,1194.8360206500297,824.0878365499035,696.1152989177558,936.5104754319526,984.5157985871188,853.0891295245525,867.6397424497569,1049.3502321678102,699.8160278540114,944.8597838013612,992.8863805925578,1056.6557089867003,735.6811734243289,810.6990097354867,917.2424125908012,1057.0764016766225,940.5410373114116
214,1012.7272803787082,1036.101486220395,775.3158523598595,1003.9700865100956,843.539851608832,899.0351579540815,905.5703771090002,966.529395758689,920.7187216751906,896.7759901037766,1266.3896807723008,856.3330193514347,1239.4993941442983,1201.8437080770243,809.3402251114335,695.0935859730321,912.7480637569006,979.9003929531012,826.4917918927773,894.5485460931731,1068.6554127995405,599.1865433027116,927.0539731162391,953.7864743970508,1085.223477078954,783.213864169857,827.9867463261227,928.551531056821,1106.083868193666,890.2453696428945
215,1065.815478566221,1173.646130429921,788.2907571339266,982.6609167731356,809.002412183736,968.0641269991648,872.6203614384847,920.8812833361416,940.3168391543622,856.094863440318,1337.7043597059967,854.1835010762969,1206.1147726167055,1211.5600275031177,830.1862129746,706.1954114932051,919.4297315924272,972.8050873649224,865.438835256846,843.0073956022626,1099.2048109386508,691.2317910169354,928.792084258558,955.0219496636388,1058.673053547628,829.8702617250722,824.5189207610581,936.658911011054,1115.5557369162582,894.8741007759256
216,1053.5738883112476,1219.6072478593082,806.4392225852357,1003.6989880863936,852.3150668985372,961.0572309334034,887.4016370983223,912.4399751488028,956.631189260265,866.0074798858326,1348.1522372807303,862.1728569490009,1339.0398697757134,1307.578032381526,814.3927198459223,748.0685882695605,918.6187361894972,988.2766433937984,882.5807669374616,857.9324391754835,1083.0143465610277,707.3490850970971,888.8868600289219,982.7669671700316,1072.697103281727,841.7915676508784,809.5391691970175,943.5544716816928,1169.95112259368,896.1262791945934
217,1035.3686315140787,1237.912159644878,806.0598414294876,852.9960475581627,830.1236742023116,1047.023089360147,910.0952410620708,942.333172853681,970.755248832782,905.0408985780434,1355.715348431508,862.128635322182,1271.989512889127,1339.5521251802677,814.3043952019096,755.0160973628604,876.1693197124744,1058.5562374035635,867.787522352068,822.5239773415558,1053.1986350717923,701.5426819283274,915.339241367399,963.9561108536312,1027.727160477389,894.7378311256908,834.196696598413,949.762605673335,1204.171711990235,876.6989902248704
218,1068.679999647914,1221.925387893637,813.1205857512921,901.323189078956,856.3279813279206,1041.173377475175,910.4720484818736,933.9394245062184,985.652076393031,903.6016044955708,1387.211135228273,862.4389707179591,1222.700035951869,1296.3060033894212,811.3652231676448,707.8756925574222,849.841074121604,1097.831559872135,887.4516755967085,830.1025924504206,1089.0604999924203,774.5746172573633,955.699902527289,940.81670144853,1037.0925349546692,916.6338948134938,834.335233228561,945.3066220584082,1196.6608332194764,842.9538835255196
219,1063.3088939771394,1228.9758243297513,830.5543800121034,883.0286153728186,836.8187068377098,957.5926337920306,910.2637569908331,964.2469375972636,977.5334742923502,933.3818962478128,1361.8014616346077,848.9851086477752,1153.253320811016,1298.766667001831,801.3268711338842,651.3471620913124,856.0051865928909,1055.889398430236,878.4145078801502,841.5762019039264,1049.469400242624,860.8811687274242,951.3220129414678,937.148292325871,1126.8928487464498,911.3744784609104,857.8169123686332,947.7523863399896,1150.6301124525698,842.1101441190426
220,1053.0500711678612,1216.9301439074957,833.1796471805834,938.7996219171532,770.2587340898655,882.8316040650157,916.093113191124,984.4625127871416,999.2949238378376,940.2585439040672,1366.367289779663,870.7670824604617,1155.0727935764032,1382.313205643779,794.6512713350622,639.770045523405,845.6392716192274,1011.1458964499202,911.8388508516796,798.7110834956464,1029.0119833440028,744.0215960654227,1039.0637299625746,928.6870905955668,1140.5124963546575,929.7350114617198,880.3184194457642,945.1522011252986,1150.3422285979395,831.8507877765894
221,1091.7706994623793,1222.7390660320968,814.8570729237903,803.5341950766252,801.3202791080552,1056.9940101738046,936.8713622823128,1031.3275399540285,1042.6766842800464,966.115152175076,1354.839910622436,898.9802148129377,1064.302285259559,1356.6214096358883,818.993181586086,645.2707043401153,854.9817767865899,1085.960210753565,907.0199754008,770.0523587359642,1102.3368400435904,810.0831000625084,1026.2509955184582,957.2048966850332,1089.0470965475583,935.0289606189996,895.1065147161553,937.5673632198766,1193.411316005043,806.4304438817783
222,1048.8308284916325,1237.4362610601115,810.4962209110581,766.77717930405,825.9074926210036,1087.3735747915275,918.9913235410336,1011.482042172178,1009.0150318303232,949.4231807095208,1338.1333351695005,874.2095037847135,1132.8804794611372,1365.9925532312122,812.3536212379325,680.788246887617,844.1895360968487,1075.4010240191324,916.1689885672356,822.6546990495501,1133.8404903661265,719.0379678480579,955.4166098606664,963.9837937243702,1115.3486570131506,906.1972393317418,907.8845699348792,960.0785350265354,1250.9768559402276,817.9425594570201
223,1056.8806145136327,1262.4707153148045,804.0557535851549,796.9429585914379,830.8303848770389,1068.0289817204282,899.9326517406173,1078.3588964296175,1072.893046945896,968.3014558309056,1365.953346044037,865.0919023300344,1194.3409768587826,1378.2206630626154,793.6552875012583,709.5951825852428,868.7636181411203,1029.4309706176994,921.957760300288,842.4857115228784,1118.7204158045352,754.9360097877753,999.7137745500615,981.2071908314044,1087.2461435872,914.9396208971856,900.2950622094014,945.3705491241212,1275.893181995816,837.9658119251582
224,1041.000855837269,1251.059296758914,840.3150225792232,893.0386192128991,838.4308488370785,959.1474087036949,907.3834349894144,1106.2040870176345,1079.0543245320148,967.191296991268,1328.825615938535,871.3028049180652,1205.596996825952,1383.6260730986069,852.2800101206204,738.6702574841422,869.0554781070842,1015.6177122137008,911.477818583722,828.5444456402057,1157.2064138275905,812.3510456425997,1020.2304471197556,967.8241060790284,1098.0659961675665,921.2715911805602,895.9992753361847,958.9376362112056,1334.6411931481962,853.0633797519139
225,1094.5770648892471,1232.4115632912967,841.2155171286091,806.162792490737,841.5045827464745,804.1495744022639,943.8625138072008,1091.6503366388124,1044.6135198409268,939.5840590909952,1299.4390824629745,836.538583175915,1225.3505332832244,1315.9609483427862,841.1475813338587,789.7259443912056,898.476578407849,1010.811580688244,882.7423337247535,841.5071163152654,1141.9989124713998,823.2946917512412,1058.4479465855147,968.5899959723214,1117.8258877933974,920.1882584729328,887.5108519635152,965.4589735158464,1317.9059739745535,840.1719888602668
226,1093.851584121287,1254.769802362064,831.6525614879795,963.2279464771613,817.5372941341977,876.1363257401125,918.3232158497336,1125.0538622998797,1087.4644776869347,930.7296787166036,1344.6148812578592,787.7274717594495,1252.3168808254904,1278.655642470988,840.1706667891657,782.576397272546,937.286656951418,980.9817794792704,867.9996948551561,825.0999928209849,1170.392235576531,860.6224659188117,1071.559347838009,919.8743120364276,1160.8618084697853,869.9530737803061,874.0771062906357,966.3651451821086,1311.7169605771176,844.844812779536
227,1108.9608786658682,1269.6160598755207,845.0424212620754,980.565091336072,838.2813353273422,876.1258441724084,936.1462934292542,1149.8259060171956,1103.9559193589853,998.1359994383552,1373.0430091839282,782.2287220314873,1204.4692275618015,1339.3954132385732,888.767894824353,767.4364322313287,906.427417320025,1041.1443920406875,890.8974689525261,754.5087302782532,1150.3101415945257,838.370762170956,1049.2234787093446,850.9789961168631,1180.5831424900264,918.600192348098,884.2019540816876,958.775484166932,1305.4179496823567,857.931255906143
228,1101.4785334446683,1276.250472181595,834.8262361891161,919.9828231873082,853.0700942933049,897.5991464372967,940.1913747931892,1150.1494891578488,1123.6595890509443,995.2444279477764,1371.163143562694,756.5678828998907,1302.2610037831562,1361.448609096648,876.8036933016139,759.6208753077893,889.8959318003966,1136.177868391342,874.296178870086,759.8418522801004,1172.1568569084136,918.6723490726916,1080.0725283500108,855.5683501142576,1168.6807643593172,936.1576559513088,880.5162324420709,956.9427889825512,1290.9553328069603,877.7116212175396
229,1053.5299530008622,1280.7748632877665,886.4995923814514,840.8844463424701,858.1627592857035,937.709410744183,951.8473430047928,1164.1107707674332,1099.7011587753077,975.1222299367522,1382.8195442730896,753.3683863653193,1338.328630378868,1341.3429579922042,900.0827821384534,783.2505397958278,869.158379924445,1078.833292644542,875.0327942765795,819.1694718754368,1223.2486077777776,907.1995410092944,1088.8273307767538,890.7942979742809,1193.5456085147782,1023.1431593387924,876.6601603776278,963.781365367294,1295.8094387604413,838.8267208607252
230,1082.691021998514,1281.322676878566,909.4469140628084,847.0328539716752,850.7504903947229,1146.3535257049352,981.2087130579456,1185.7956496097847,1106.7192552385743,937.1600187229592,1400.8039968630496,738.6168665045222,1318.7663194389022,1374.1743084245347,898.4199572895789,866.9538183618869,897.690787392151,1003.4510305345078,885.2177056171225,817.1916160771851,1212.645185114209,936.362017654253,1079.904123659525,915.4778750307624,1208.005011296775,983.9666227969584,893.621171031075,955.8599131139148,1317.841726410884,848.8030676748223
231,1061.0228387359232,1244.7187009427766,923.8251907630248,767.1870056220582,858.5734932051797,1118.250500623204,952.3964020081476,1214.8601091511964,1153.57333342917,1039.1525234616186,1383.390178740996,753.3869435534307,1327.595607226115,1273.3828961616534,884.2825451208504,876.1769859427494,912.5229448656064,1061.9511124012674,887.5808230094711,839.9386570661966,1188.5109406068216,944.747193047121,1109.417750990896,858.9324282771518,1246.827976997646,1098.283814197281,892.4094282236183,963.596534419407,1349.598836423734,829.9433900351879
232,1062.9549844814917,1232.5505974925372,971.70303096734,862.8549534850802,852.9508803040383,1130.31257227378,947.187553196302,1187.8272696006777,1161.7035938828735,1088.335063210193,1391.675503215618,820.7504344802144,1315.3735254950143,1193.5494848112123,917.9623555363756,863.426128415266,926.1819566162318,1098.8120748735057,911.3969494149636,786.0756944901406,1230.4325398109756,922.983916527692,1085.2232584699118,913.181887056592,1195.1235677008117,1112.8188227873206,895.7292388436285,961.4904448026592,1359.5100327922696,842.3293336005981
233,1026.2346306284749,1248.3505806938515,952.5367099024044,949.5819647450728,833.9456392841033,1116.7921844095536,965.1378285847818,1150.7760890493066,1147.0315290546048,1041.8836699922597,1365.9217048783955,830.4125320164006,1341.6261292804074,1340.5607110725418,939.545968984273,895.8641382175236,917.7664147117396,1102.928652781642,983.1634644579908,746.9767333600435,1234.67244496823,948.1525010268124,1130.0975297480263,896.5036259924276,1238.5235496300816,1074.8871376355692,898.6483281497997,955.0308974393936,1421.8596071878476,829.663590550125
234,1061.8790533742183,1242.9804662388167,935.1670760445976,1055.1140158157325,798.0634754896854,1109.6522483572471,960.8529274483502,1099.9152287211136,1150.2269576016367,1055.9985144150546,1350.8669892819528,799.7722892096336,1334.102130833243,1310.490092357547,983.0229554820398,906.6109413134758,994.6131961789058,1173.409061811028,940.5778743481652,765.4108315104994,1241.8523440534618,1016.865148988928,987.585844676378,905.4193257267218,1227.9208403124903,1062.2634241635012,881.6068870442699,959.9105967787968,1440.0865697268505,824.8338131136414
235,1103.3896043642926,1246.5307370636012,853.135912413126,1058.7905446199618,783.0308594998003,1091.8621720639026,983.135301711516,1145.9188612441735,1156.4599900100152,1070.014847532192,1365.0923399005387,805.8848195701202,1344.6003801595198,1363.427165378892,980.6772328351688,920.2426857090755,981.5535460086164,1189.841419043314,897.6952184236726,772.5640954902844,1231.8086047682907,976.780360919686,1013.3114366464928,871.3404862137975,1209.2472695380538,1105.6496989525729,862.8818594778637,966.9979987541628,1459.588841456547,835.1756172327157
236,1107.4271951984365,1255.0966602654382,857.9182586929055,1031.6274769802287,770.6809943744111,1093.8557234887032,980.1042955398452,1148.0407007617257,1139.0519689344997,1055.116436466034,1381.3536431346904,847.886462113024,1314.1208724999326,1340.7885342886611,906.95574483392,905.1926918425578,1035.8933113999135,1190.219134077359,967.907272516152,801.959803857594,1233.1378682308766,945.9600422410105,1123.2590874315774,976.0145545808086,1216.2045367521578,1100.0566703998634,896.5708812542548,980.1709156890652,1468.422479293386,851.9121789768701
237,1118.9631123115903,1278.8351290297755,862.3521437292471,951.8530761971296,777.2757187941813,1077.5053605312612,986.3472980852168,1133.107260586037,1105.160875743872,1038.091591461926,1379.548252222988,847.0188422312843,1319.1281873722369,1312.9420974362292,923.9408565138872,895.7892961778628,1050.9747300742702,1216.385168507322,984.5517107851156,827.3545688003414,1225.0357241835327,970.9503571980338,1108.1648320910906,973.3808718793814,1157.496744658605,1085.4881952377596,899.505914212238,994.2256431425768,1473.1573954202788,862.6718989846197
