a_min
0.20318097459366286
0.19431399695873006
0.21151519305621502
0.19562272296397193
0.1770725648590239
0.19742960488920996
0.21892870114179247
0.20755489836716984
0.1634454985340831
0.14689108678253487
0.160793656097805
0.17526429727748527
0.1130517214016375
0.1639958209025066
0.13566595303449744
0.14631738592600269
0.14873024773371007
0.1521538560438604
0.1682267525702656
0.18184433824689972
0.14987307302751596
0.18535277580490706
0.13160807476078867
0.1549869547733534
0.16660779559579075
0.14378476113335015
0.12025196899134866
0.11339909798066199
0.12279453661061632
0.13760218662379223
0.10414415995647
0.12205160795574567
0.12097160724916371
0.13633964329255094
0.12574337579941042
0.12695967953871
0.09908313618171602
0.11000202506757294
0.13077207939255164
0.14637755797408525
0.07439564203776575
0.14220852150089827
0.1356131482216923
0.11898592843772081
0.10356572744733136
0.08658900279222838
0.12907542329348504
0.1394382854061841
0.13308136220761296
0.11842837524777955
0.09185422438967158
0.04989828860326105
0.07801231043206189
0.09239006585743129
0.04084195496713626
0.0810903381226048
0.0796255514790024
0.08401613091626058
0.034104315441043115
0.044977674927412406
0.04833318824727649
0.027435261733346518
0.0986935072913924
0.03979720857041355
0.05832293162534312
0.46327352971081465
0.11968472852934825
0.3817237698070279
0.326992224613214
0.3603397807690954
0.4034418821252326
0.28322869587511657
0.4504109270298442
0.42388640217386675
0.7830813406419355
0.5594422394030614
0.5373067778319828
0.5671521789616851
0.56034939575956
0.553518990386349
0.630804887338469
0.724762527632267
0.6912605390603377
0.8111034548574708
0.742636519329846
0.7846993858957884
0.9305622198211629
0.8746429245736322
0.8147541149439821
0.8646832268597675
0.9466902864024531
1.08239324962446
0.9301545117436815
0.9563773746391889
1.0801850881020554
0.9674104423694155
0.9912641353837112
1.0831861995695597
1.0329573874916127
0.9179301352707676
