a_b_min
0.10377190663280181
0.10853685410126095
0.14421267951329847
0.1406470035145912
0.13392991880516666
0.17851069584534485
0.2323423203682573
0.20637870584395296
0.0861659989808755
0.2829271531181793
0.2596200198670897
0.19305429925924708
0.2998540083020815
0.29654781092064536
0.3052953427387868
0.2979330702026709
0.3552508802190563
0.2639484201753037
0.32582463517292604
0.3140486861156665
0.4177871654835333
0.3862182503378251
0.3733723180453802
0.3475513753849723
0.4053992872077667
0.4418482004809986
0.432998054430449
0.577054382334911
0.5679076971891986
0.27574086019118993
0.35812699544296106
0.5141107141701551
0.5082575263390685
0.5752726061171648
0.5901349416623026
0.7614864031740645
0.5095818164896515
0.5847299398531991
0.7989698340887055
0.6983529971866524
0.5593869623544879
0.5239030541296309
0.5509342854005086
0.4152569637600544
0.7566945739303238
0.725492075493612
0.6323405852722533
0.7346761549341856
0.7158738161821274
0.6710119768849718
0.8062349882938493
0.7268929625887122
0.7441870272169786
0.7276123687592931
0.8412012565898501
0.8177141861590437
0.8854438395537649
0.8164247471872129
0.8909673886388976
0.832097945294993
0.6055155185756139
0.3825780002339979
0.5510274750816051
0.5147639584220095
0.5354215610096547
0.562383038432965
0.4838020112407342
0.5909502725463837
0.5729155427801149
0.804152016187011
0.6587319914332953
0.6435336938148924
0.6619280287168693
0.6566384744944026
0.6513310694438716
0.700383824771086
0.7602106942328597
0.7376667785401569
0.814222007295961
0.7690819946331402
0.7953718665732872
0.888742467419467
0.8517113672876571
0.8121149684864023
0.8434884014838853
0.8955922081352528
0.9823969925393813
0.8831194526058348
0.8991727221739633
0.9782902014212473
0.8953464915268329
0.9408004169240355
1.0162154999116177
1.0152982134841284
1.0047314135596976
0.9811632356895221
0.9949506702517851
1.0480816233512056
1.0190493699701522
0.9525636181865037
