a_b_std
0.10311810948311616
0.09499966145934123
0.11243420586892443
0.09742910911229194
0.07981884782146652
0.10034686770658281
0.1219943735330205
0.11141864236836384
0.06875426270371073
0.053100306138747555
0.06730141401872884
0.08205936704643232
0.021649581616543123
0.07216017363102459
0.044963477473641225
0.05597770063783717
0.058916170328586995
0.06284541129445877
0.0791739545434578
0.09309571087252322
0.062329581738298286
0.09768139751790808
0.04557213761477336
0.06906227732451378
0.08102675016013727
0.059228056708607625
0.036733632409129
0.030589486530860167
0.04037253745448447
0.055460839062057225
-0.010776194200646787
0.11547588150960371
0.1319490525912589
0.018758320879571716
0.34164677975628777
0.3617746250744265
0.322389141119941
0.5215124603818417
0.5691567447448974
0.6333840383704021
0.5253898691748715
0.4508475158880829
0.4866308292803635
0.23526882524830944
0.8259112278152066
0.7589246345093367
0.5826115024823354
0.7512906456501566
0.7061876455854033
0.6150952772787761
0.8418136244757003
0.6898712031520969
0.708470528632384
0.6672989012816157
0.8558377110729101
0.8024671753385653
0.9100743795486146
0.7763496973494787
0.8959803482881769
0.7801675959673792
0.6679676436900005
0.32538305363712855
0.605838106514103
0.5604154185585285
0.6056041061164531
0.6608277820491408
0.5480408558568955
0.7309119653198832
0.714507249536858
1.0949114316484452
0.8757250954115151
0.8638356284828295
0.9054214740575725
0.9093055000009476
0.9131611096358185
0.9674104423694155
0.9912641353837112
1.0831861995695597
1.0329573874916127
0.9179301352707676
0.9997398367914034
0.9688268129505804
1.0074315761626014
0.9195906107906806
1.0120885938438426
1.0117690459368727
1.0787813015715733
1.015832250823595
1.0255273330848822
0.9253441657517884
1.1126364562362014
0.904217722102085
1.0550900927911242
0.9835047963063075
0.9559676741036102
0.9671857494535484
0.9663992659670672
1.0190094546124495
0.9944970652360974
1.0741285581516928
