pack,last,train_default,test_default,test_cost_opt
pack_PPO_BipedalWalker,0.12990887460129905,0.1148518204249757,0.10268598645308555,0.014309723245418614
pack_PPO_BipedalWalker,0.12990887460129905,0.1148518204249757,0.10268598645308555,0.014309723245418614
