n_policy,PPO_Ant_seed1,PPO_Ant_seed2,PPO_Ant_seed3,PPO_Ant_seed4,PPO_Humanoid_seed1,PPO_Humanoid_seed2,PPO_Humanoid_seed3,PPO_Humanoid_seed4,PPO_HumanoidStandup_seed1,PPO_Ant_seed5,PPO_Ant_seed6,PPO_Ant_seed7,PPO_Ant_seed8,PPO_Ant_seed9,PPO_Ant_seed10,PPO_Humanoid_seed5,PPO_Humanoid_seed6,PPO_Humanoid_seed7,PPO_Humanoid_seed8,PPO_Humanoid_seed9,PPO_Humanoid_seed10,PPO_HumanoidStandup_seed2,PPO_HumanoidStandup_seed3,PPO_HumanoidStandup_seed4,PPO_HumanoidStandup_seed5,PPO_HumanoidStandup_seed6,PPO_HumanoidStandup_seed7,PPO_HumanoidStandup_seed8,PPO_HumanoidStandup_seed9,PPO_HumanoidStandup_seed10,PPO_HalfCheetah_seed1,PPO_HalfCheetah_seed2,PPO_HalfCheetah_seed3,PPO_HalfCheetah_seed4,PPO_HalfCheetah_seed5,PPO_HalfCheetah_seed6,PPO_HalfCheetah_seed7,PPO_HalfCheetah_seed8,PPO_HalfCheetah_seed9,PPO_HalfCheetah_seed10,PPO_Walker2d_seed1,PPO_Walker2d_seed2,PPO_Walker2d_seed3,PPO_Walker2d_seed4,PPO_Walker2d_seed5,PPO_Walker2d_seed6,PPO_Walker2d_seed7,PPO_Walker2d_seed8,PPO_Walker2d_seed9,PPO_Walker2d_seed10
79,0.1880078049410451,0.25159737407558436,0.1655464810648829,0.1865085834178821,0.0,0.06121732872458907,0.13551595133895877,0.07974294775324908,0.040394460860495474,0.0833232067470211,0.1670353844791046,0.1316428870574975,0.14566665340544338,0.06243312837810261,0.012710360451013591,0.28820917422972925,0.20576132723147378,0.0,0.25881692302844717,0.07918679248542171,0.03392676067909817,0.18099017090556924,0.348839968795944,0.35056645710689416,0.026164774940200974,0.04547877824999924,0.0075071480575260585,0.5272877046541424,0.15579491697216263,0.3140033845189807,0.0,0.0,0.0,0.006305605057361774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013221534188693651,0.03521704442416207,0.01204087393363229,0.0940393551224663,0.04653245758451474,0.1628792134606351,0.20302859462748502,0.03765755144836669,0.003421983450156041
80,0.1438571568805931,0.24740558224602868,0.16107320149581658,0.1857424163153863,0.12842592499134176,0.012835939252253792,0.10364151893318618,0.13781558695716645,0.03239191239722872,0.0924621078494074,0.15775455700861407,0.11819401742514629,0.15258851996232597,0.0675290412500214,0.005061761470840004,0.3346559569264017,0.07752413772846767,0.0,0.2986860020688893,0.05329857719469411,0.05515747695741291,0.18579827862263276,0.32932876518867066,0.32475712338367957,0.020366097495907676,0.044941935745664074,0.015343116181306349,0.530424745197932,0.15826063435803817,0.30742610472704257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01346813709285466,0.0030593924865358613,0.0,0.0,0.07780248476362189,0.003682633519450196,0.19380871678114658,0.19743577555231567,0.021277686369770787,0.02074403773631084
81,0.15812534192168562,0.24850573320561128,0.1544897023161101,0.1839123879549848,0.09363954772066363,0.020508444863321595,0.10936431804580787,0.16160616038418874,0.03838907843293271,0.09340168221172471,0.1505832255963287,0.1205764146639283,0.1617701616370511,0.05110771312548301,0.010087521778660208,0.25732011837229574,0.10424461834324283,0.08253084394600396,0.25925447851378663,0.16391308718143643,0.030973939280808716,0.18600511957769927,0.364264139317956,0.340155755734628,0.02899239238881368,0.05003791319591244,0.005275105231782762,0.5378856009384902,0.15181226595401864,0.30644048590469863,0.0,0.0,0.0,0.0021225066859816843,0.0,0.0,0.0,0.0,0.0,0.0,0.02181042098526964,0.014939879266831047,0.0,0.01386536441396069,0.013870848317290574,0.03148793795288718,0.183754044795718,0.18330241030615452,0.009300936731141518,0.0
82,0.18918111950150351,0.23872210372283378,0.1577229668061076,0.1815531882938524,0.09965991392839879,0.0,0.1167079470114058,0.11538407522725536,0.036022805981105854,0.0818582902686254,0.1507827927540417,0.11272122662197749,0.1715557051804394,0.049224508183608295,0.0,0.2752572095936413,0.0,0.049212393555859824,0.29507495880757706,0.14993762565589108,0.0313776039416892,0.19502318058543522,0.3644625083836587,0.348312402617616,0.01841314332845545,0.0568849250940473,0.011531903517035036,0.5227872702123896,0.15269408661057282,0.29977067570311655,0.0013372187879525654,0.00214574024557479,0.0,0.007129065672568102,0.0,0.0029764081206395954,0.0,0.000820140308731343,0.0,0.0,0.010793710026858916,0.0,0.006088747010497442,0.05480694897470595,0.0,0.13495626027710733,0.13427637667333098,0.06419364393734062,0.025583158910986392,0.0
83,0.1742502071405441,0.2092177099646074,0.1433575335193362,0.16691598597879997,0.12470186031290109,0.06387509258311552,0.0957916959482275,0.1388506147148708,0.03887641214357074,0.0645255679852414,0.1528592222104244,0.10340770204670119,0.17157498769626628,0.05353294694514629,0.0,0.2608660542862895,0.09696295736352145,0.04297134091104804,0.21491031949863848,0.04952592841975145,0.07574288638012683,0.1927051777748925,0.36870798533840493,0.3361062537300743,0.009527302037431462,0.04718471883204012,0.004712418468849289,0.5075158614948168,0.14787243720219856,0.26381004700394384,0.003228728991007679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003378897300187811,0.0056225493495140055,0.02407009889989986,0.06783055814610217,0.006576265548242866,0.040846981204800015,0.1171726598125803,0.2074985338396248,0.00025617006324862857,0.0
84,0.1524364439630806,0.21583658245062018,0.1430828582226578,0.146639576436905,0.11611768758956664,0.08494166248709267,0.0915413002064161,0.06769659867584832,0.04571882624787138,0.068651690824617,0.1438754832051725,0.103116720981888,0.1630474646904021,0.0477370730081258,0.0,0.28801111390505785,0.13264918906869383,0.19405928397488187,0.24916105482868534,0.10960919208547426,0.10512196490934478,0.1771684460157008,0.3708964564828043,0.3541728546014983,0.004392685852442124,0.04950784665375774,0.011961851589301742,0.5040766507380436,0.1523217945404084,0.2820917647367145,0.00937961473455895,0.0,0.0,0.0,0.011239465371906787,0.0,0.0,0.00853224083554055,0.0,0.0023252012114604037,0.024343025063928492,0.008684721841210052,0.013563179037746953,0.0,0.04802120496431639,0.0,0.07528175039679647,0.2395791638916972,0.0,0.0
85,0.17913695435329852,0.19696928633455618,0.1255532896977466,0.1417228879981719,0.03117811190812414,0.09718885562162738,0.11699468702952948,0.1022188753703056,0.04194916854768016,0.06445773049056339,0.1399924251970781,0.09757773511783649,0.12906048600195688,0.04499562537224261,0.014871604973251684,0.2526854621176664,0.05510572258074353,0.06719294898272121,0.07788020813956054,0.18014040864616754,0.07708406857813144,0.19434410765509302,0.3637403346681127,0.35157467228261197,0.017364023028217046,0.05244040169020536,0.0035261521336807933,0.5046458207596052,0.1538235051428356,0.30752336872348074,0.004169650841054584,0.0,0.0,0.0,0.0,0.0,0.004365485333073016,0.009151863555229955,0.0,0.000637107688440719,0.017273704805745527,0.07374436932241091,0.009814705779805144,0.0,0.0,0.0,0.10368310918491369,0.10174052466937872,0.0,0.0
86,0.1625962331413995,0.19112188571058028,0.1271246277821389,0.13487613434225118,0.01929429075853617,0.11038068279464941,0.0884282245794738,0.11275649319126946,0.03889407972598402,0.05162833926209981,0.11559826096962628,0.0907033491136625,0.13126450149168717,0.0265955287782757,0.0153238144275816,0.2517545821665036,0.23754743227249187,0.14279113345333627,0.12153599208966626,0.20241298127078955,0.04995140539164844,0.18865808891718316,0.3710756122133876,0.33762460704763764,0.0,0.055038151099388366,0.013713519864368084,0.49803181952565867,0.15637234043905257,0.3045619546318785,0.0021631236075546623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04101940973092111,0.13418087694967573,0.0,0.027019252069581667,0.0,0.012042132990079168,0.006279887278388296,0.061776933466149986,0.0,0.0
87,0.136225209227816,0.19650866699046307,0.134019699901259,0.1282753059395606,0.03802623997446242,0.11456655985401376,0.1227895927906843,0.20216341324619602,0.04544402519705093,0.05731826756954789,0.104208949971838,0.0838078768240277,0.1280313561750087,0.02642730694550041,0.010186003494194379,0.2760090347416606,0.2879931534586435,0.12117583601148185,0.09552919075608979,0.1482721720728527,0.10524678513362906,0.19255529897332413,0.36136231182495304,0.3266553036016858,0.01967856070556684,0.05878532322361196,0.0046321115223576514,0.5083327709176174,0.15469648445026696,0.3027998852305549,0.0,0.0,0.0,0.0,0.006430262462863934,0.0,0.0,0.0,0.0,0.0,0.0,0.07162776259151549,0.02000992834753479,0.023131009816124593,0.002851390722212077,0.0,0.0,0.0,0.0,0.0
88,0.08803003187357661,0.2010559533569609,0.11986416902536619,0.1197149577219275,0.06381941632037524,0.11192896936951102,0.12725180247556828,0.04268098458144187,0.04652496475418055,0.0524996106906874,0.0911929703930513,0.0757348184744542,0.12246418933501438,0.02448678576312499,0.0028875244159679014,0.07054424665252157,0.055729947502674015,0.16486972714047465,0.11696663575595179,0.1337578307017453,0.12241788025913247,0.19161151629480633,0.36018265297508867,0.3171390218287039,0.009500090692538543,0.05590929881014073,0.0,0.48971440322384674,0.15307625620076315,0.2990492697816247,0.0,0.0,0.0,0.0,0.006070577455864479,0.0033979360932926417,0.0,0.0,0.0,0.0,0.0,0.0,0.07097898952211368,0.0,0.0,0.0,0.048319270974777784,0.0,0.0,0.0
89,0.10852786905812942,0.1813879383344112,0.10087498691881278,0.1077683379166062,0.05901164459275221,0.13627018177660966,0.12798197701581288,0.08929785378544353,0.03543401963115955,0.055735021696036696,0.08650526668709399,0.0613564961634471,0.11828201500620919,0.010158283450839106,0.0,0.10460475380090184,0.1654681484679288,0.15069676633069057,0.16048526488797205,0.21978100463528133,0.1285012806441146,0.18078715207567864,0.3607562812667118,0.29792484792530716,0.0,0.06473096101805809,0.0,0.4930477305112215,0.15593115688574088,0.2967380116858107,0.0,0.0,0.0,0.005171554962563052,0.0036327222329542996,0.0,0.0,0.000442670935877465,0.0,0.0,0.0008110406599918241,0.0,0.08081378912908371,0.004213450717698186,0.0,0.0,0.0,0.0,0.0,0.0
90,0.046766225408655715,0.1755500409294524,0.09454107089831518,0.08484692036235869,0.02682601739138757,0.08122261261940056,0.19149579266271027,0.07493507974085412,0.042669655768100556,0.05679784582309991,0.07390146169600148,0.03233465764930879,0.11921448051389258,0.02139692747819441,0.010445305913518416,0.09208462098542769,0.08529990471449056,0.09638844977714911,0.14760489959693318,0.22899035945500285,0.10634392040894014,0.18553507184733709,0.35641063189899636,0.3048687876643794,0.00018043453985849833,0.06926023805054027,0.006536729390945073,0.49287216252979693,0.15706186280809376,0.2933968106163647,0.0019118450164749001,0.0,0.0,0.011930606951767175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07769183636349603,0.001028298219607482,0.0,0.0004312425572376988,0.00975266804717545,0.009736863767911164,0.01007797164677593,0.011166513204920792
91,0.061290872035936306,0.14948111680795897,0.07970162225945548,0.0929633794113382,0.07406873978282869,0.14275101358714937,0.1682710624112091,0.12516210450603693,0.04139051564265439,0.06413163864328911,0.0657444411967737,0.0357677512535014,0.12760510353822457,0.020072465132933093,0.0060982363439611165,0.20563641581288938,0.1395172075467418,0.10386054825018609,0.17727953429671606,0.21545963523254302,0.14503116837137775,0.17496464933026512,0.3673757823944215,0.2996795600979256,0.0,0.0691737051488267,0.0016697205899305345,0.48361557604095395,0.1543784302571226,0.29148980968326654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004627550534923586,0.0,0.0,0.0374816635740437,0.028836653619540242,0.0,0.08403335346423735,0.0669492730132566,0.0006300294044135901,0.009880673561675324
92,0.053810663507761425,0.1410536920244191,0.07251741181933488,0.0897285765146926,0.07636235046342066,0.06412535788264417,0.157280709992418,0.14245895008333587,0.04635011441203318,0.046398264945655104,0.05174391643390999,0.029141272312641103,0.1108469217227375,0.010612738472470296,0.01192014901914562,0.2914473643169492,0.14741027382769945,0.10043660038965674,0.14867919333812468,0.19587631687119755,0.06104295828335593,0.18380360779597282,0.35904187219580164,0.3259047620485117,0.0,0.06208408680772015,0.0032187362244023854,0.48201661833292053,0.1522305844396763,0.2873844169904076,0.0,0.0,0.0,0.0,0.00035507681057311835,0.019191084865208263,0.0,0.012617081397491736,0.0,0.0,0.0,0.015176961779418852,0.05596114812132924,0.043209476351365406,0.012515198304372532,0.0,0.14199524824970394,0.08137771395343452,0.026159596775154892,0.011274067828525691
93,0.04157613428429152,0.1287544222782083,0.06515415567007649,0.0815977152684749,0.011941797513036034,0.014652317665861503,0.0920496132110809,0.08283871053743297,0.048227590738013304,0.0295980865749558,0.0590585953114417,0.01440391790562398,0.0955336598172617,0.009903895754889896,0.0018821372726263164,0.18811642857544675,0.05090936694458981,0.057674110953156665,0.24948304253592668,0.20932023381258652,0.1475961611642086,0.19916947090034598,0.35784148521192227,0.3187886846184209,0.00576735386744387,0.05175279039479885,0.004923752010355775,0.4719350451995389,0.14925246152721972,0.2940570631905919,0.0,0.0,0.0,0.0,0.0,0.026556354356632395,0.0,0.0,0.0,0.0,0.0,0.0,0.007829830164059692,0.06465372079381193,0.0,0.009304090230823792,0.00866524641688815,0.0,0.013248435108146328,0.0058408383787939
94,0.0678082304663577,0.11310771514005938,0.05085537378194099,0.0686231871905103,0.10238063399946362,0.03693406924864051,0.10306384540043256,0.09974949216270268,0.053704164054429904,0.007284907766928084,0.0453264199394903,0.0,0.09633228808139388,0.0,0.01763491210922652,0.2546984581188586,0.2757755281741996,0.010193863445368323,0.16465964398655947,0.16547978829813464,0.17987881087283153,0.20204492327985302,0.35519436134600285,0.3164674508889669,0.0,0.0566865740097221,0.002183878896908409,0.48479834204747874,0.1450864071773782,0.2897454536833135,0.0,0.0,0.0,0.0,0.0,0.014089177660385088,0.0,0.029955525552543882,0.0,0.0,0.0037952651248577274,0.0,0.003576520136278516,0.02334399541452381,0.0,0.0018415803945143194,0.0,0.0,0.0,0.0
95,0.06524099992750343,0.0799813344049623,0.04469327088992339,0.047723925732375994,0.10588535414694333,0.0564404155293321,0.06801456417171897,0.0537742574161123,0.05082152325880829,0.0,0.021737888582525677,0.0,0.10018919237614549,0.01627754103830642,0.025277663684091095,0.22288520068122197,0.27862922000664303,0.034979401428718804,0.10531831630154986,0.26707509529076073,0.11139671698244358,0.19316555363375,0.36640563873764237,0.31029487361474395,0.0030284493364985954,0.05778306126334609,0.0035705295925873015,0.49000354625151754,0.14026509327995562,0.2924128155056278,0.0014658873921192805,0.0,0.0,0.0,0.0,0.03568768944839362,0.0,0.02068834856534929,0.0,0.0,0.0,0.00817845556434127,0.0,0.012204687343396192,0.0,0.016235975288092064,0.005896679147635586,0.0,0.0033781569976694126,0.0
96,0.0472258434575108,0.0809187622116132,0.04883695176428299,0.06604174177016858,0.0866882742343994,0.1032070976484114,0.061108076276642054,0.0512931124192908,0.04734256298687156,0.0,0.0091620425791549,0.0,0.08023957016656508,0.008289951909842996,0.01814157689937501,0.13155051736552648,0.25549781443314035,0.04527174702849357,0.22923973586492408,0.25520543208950436,0.21782003334560984,0.19646688543322832,0.36111216483612335,0.3173262183094421,0.0,0.06211818262388169,0.00010810846232067739,0.4852271284703292,0.1428281225073822,0.30968162744897654,0.0,0.0,0.0,0.0,0.0,0.002020022333719451,0.0,0.00014970760361543434,0.0,0.0,0.002151202791340845,0.006672068306162737,0.016468579195734634,0.012903397413040585,0.0,0.0,0.03956043568002565,0.014322999818050741,0.028516634299640353,0.0
97,0.04723183224933908,0.09149275631358428,0.035632773390380984,0.0497225920699462,0.07317275648492916,0.061613828706672646,0.031431550558700005,0.04642865467656354,0.04277780794620356,0.0,0.0011936711238237918,0.0,0.08299431063170087,0.0,0.029962050535076307,0.21637468889885658,0.4688246000965908,0.0,0.1931238654833209,0.14828903568468865,0.1382690994263832,0.2001723980043001,0.3545107446715919,0.30603755952715084,0.0,0.05920115672878623,0.0,0.488317866469845,0.14200911770812252,0.30232597743132983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018656335394787726,0.002096027362950892,0.020808829244581273,0.032986081879001206,0.0,0.0,0.13373424208218726,0.011291284755425957,0.0,0.0
98,0.014047144933879319,0.07799624478808848,0.01123998474812149,0.03499448023141011,0.046886163766390876,0.14929474818648436,0.0870219839400806,0.08437475366785274,0.04481410723460422,0.0,0.0,0.0,0.09011797266113458,0.012887115058602516,0.024622955503263905,0.214166930196673,0.4297568693195997,0.11738687849868223,0.08469959235562968,0.18380135005088183,0.17989114023269037,0.18580859245053172,0.35547505531220985,0.32733348272314433,0.002898145680236275,0.055643230117229714,0.0014327935666539338,0.4873681777126815,0.13841579234353563,0.3113018575570301,0.0,0.0,0.0,0.0,0.005927465566942902,0.0,0.0,0.0,0.0,0.0,0.01589937988052048,0.0,0.04006852208912104,0.11117632930805066,0.0,0.0,0.09868293988052224,0.0018437196330348682,0.004086256093783325,0.0
99,0.0,0.06773190830416459,0.008816782551182595,0.022192964300972395,0.04654491270031602,0.1018642671321669,0.07960066946708638,0.10016962702650167,0.044886525627802265,0.007590863179577911,0.0,0.0,0.07067218074432718,0.0,0.017760187725755494,0.21953423885836154,0.4972014309953342,0.0023156532877799396,0.10650961123498998,0.20246853321061137,0.21027689003759253,0.19258022331254532,0.3469663718973833,0.325551988217859,0.002209792973936864,0.06357105984409184,0.000580691779160647,0.4904502789981475,0.12938630348244617,0.31399726005543704,0.0,0.0,0.0,0.0,0.0,0.006015219819343609,0.0,0.005625255396907725,0.0,0.0,0.010384102738252077,0.002198704513434513,0.08980484620928586,0.07283742334312782,0.0,0.0,0.030982894773322833,0.01151154420794942,0.006648477308205836,0.0
100,0.002055117426201236,0.036387264243828876,0.0,0.0,0.002011418737189019,0.1440231187410671,0.04709751690227598,0.0891734037673998,0.03892329202345801,0.013064375419089391,0.0,0.0,0.07159903957156408,0.0004550235921928214,0.0,0.27743466124797045,0.4179113216415725,0.007625371407461556,0.11658784292283497,0.20826280057268443,0.15726602244532528,0.1853547552670336,0.343396672946738,0.3190165089186946,0.0,0.05522950687856987,0.0,0.4882688122851012,0.12413273812119874,0.3044546443705809,0.0,0.0,0.0,0.0061396223102890835,0.0010714208938225056,0.0,0.0,0.0,0.0,0.0005679611171052201,0.009462196045035731,0.00869261821064038,0.06250574390410135,0.0,0.014158321212839109,0.0,0.003848768705886685,0.004036365904687922,0.019714043777435686,0.0029765835164351495
101,0.005404205052831901,0.033989048036801084,0.0,0.020499014827947193,0.014495324252677744,0.0,0.09687460985930718,0.06056788339801622,0.04127252429710737,0.01385522997639782,0.0,0.0,0.0605446923207387,0.0,0.0,0.1394042521292419,0.4018668216392004,0.033011519279541934,0.17049670137933426,0.1183044830869272,0.24916795694179683,0.17486108418640134,0.35355008511357916,0.3087915482395006,0.0,0.054036518574829495,0.0,0.4872874028793962,0.11782950711368612,0.3092537983796052,0.0,0.006303204964920317,0.0,0.0,0.0,0.0,0.0,0.002571483354755766,0.0,0.0,0.003927397853032644,0.010590876393900439,0.12655374658870044,0.006226510735021784,0.0,0.0,0.0,0.0,0.0023247915482856873,0.0
102,0.0,0.011809972409024982,0.0,0.03371603685049068,0.05185813685640295,0.1048423879100393,0.0725079264743862,0.07774499830310788,0.03495236990785466,0.03255757748758581,7.924295695427297e-05,0.0,0.05664354567525018,0.01270972171021409,0.000771706168543218,0.14445521544824003,0.4258741862878162,0.08479194177605465,0.14007330894320774,0.18765987579789234,0.2499687956569845,0.17088086483433973,0.3499511096937464,0.31055065979095675,0.0,0.0547471461810215,0.0,0.48098520273175216,0.1053423073315416,0.308104617530618,0.0014483728334688806,0.0,0.0,0.0,0.0,0.012068025155705708,0.0009359366034483729,0.0,0.0,0.0,0.009299905070564551,0.0060944744337537715,0.12803355767989405,0.0,0.0,0.010972875714790331,0.08817010762757604,0.0,0.0,0.0
103,0.005443451193479498,0.0,0.002097936035563519,0.031162368953933206,0.0,0.20698639709950573,0.1149072327465811,0.029887217880269046,0.03718359155139539,0.018623607376348383,0.0,0.0,0.045623296331292584,0.014963027471586288,0.0,0.10964610762831728,0.3884823253078633,0.09450278795913081,0.10736338730063028,0.18209851315972153,0.22454956081611022,0.17610700169678029,0.35505083257407166,0.3232781132341216,0.0,0.05676381797099117,0.0,0.48480026628934836,0.09378204338671947,0.30701136229783366,0.007739890749615119,0.0023225422607385804,0.0,5.9758305734791684e-05,0.0,0.006782326131432592,0.004189517188533776,0.003308290339618769,0.0,0.002017812016167242,0.004075313171287176,0.0042316612229778006,0.10758630748667952,0.0,0.0,0.007647820837450858,0.039045103270429316,0.0,0.003785585836619809,0.0
104,0.0,0.0,0.03682234346888111,0.015098009169861204,0.015431667715356201,0.09182396313579866,0.05244724941253609,0.03898958249126516,0.027376186040505956,0.01350935161162442,0.0,0.0,0.043597592018390474,0.0039690137273336035,0.010744390942756588,0.12004283569092555,0.3891502176704556,0.09712843035402285,0.16181740499847985,0.03419841056030182,0.2814422297060941,0.18059406713274673,0.34845021830689654,0.32686034129519503,0.006088217251128736,0.057998826511609036,0.0,0.47605746559235207,0.08034708961816073,0.31206712340025844,0.0,0.005120672176004426,0.0,0.0,0.0,0.00467909205635364,0.0,0.0,0.0,0.0,0.05241778204958947,0.0,0.09752432838690245,0.015069842445919024,0.0,0.006575571772519773,0.0,0.014313960990240737,0.00132715407148154,0.0
105,0.0,0.0,0.025206037500070916,0.018657985518115983,0.0,0.0,0.079014949254751,0.0,0.0266418102326198,0.02636659166836558,0.0029187642845046047,0.003929697759081696,0.021169029328988176,0.0,0.0,0.21025674898322777,0.3775395295295797,0.18807493275117304,0.08763098374139916,0.0852432131465568,0.18974705757631238,0.17984607340646364,0.35637442785127604,0.32947906270355753,0.0,0.05326417343797629,0.0053744110189324346,0.4733028794150522,0.07766632125323836,0.3121271505959985,0.0008333603132441025,0.003336985746164145,0.0,0.006469818342891398,0.0,0.0,0.0,0.0024922723536249247,0.0,0.0,0.009242338928167393,0.0,0.11858238498479085,0.13948970408179828,0.0,0.018422228227764736,0.06474186743740495,0.0,0.0,0.06223916145460029
106,0.0,0.0,0.02130854691441722,0.018604226555259618,0.03067068901235237,0.003503832518097938,0.11146533935623787,0.0,0.026196134055108233,0.029469632338067486,0.0,0.0034251884930093235,0.008296589825841777,0.0,0.0005047882438083962,0.1941928521130537,0.4734647146196434,0.07800958591859186,0.03136948623542413,0.0,0.23046912721910712,0.17270569591871487,0.36514667822191366,0.32821482507981947,0.0,0.050706319309001824,0.0034009674584726257,0.47636303177657646,0.07727940660067134,0.30846004470876665,0.0,0.0015321960302899784,0.0,0.00479134448551799,0.0,0.0,0.0,0.0,0.0,0.0014417689910517506,0.0009563109572005013,0.0,0.10844429357331742,0.0485073922930257,0.000506107884217899,0.056871678249642565,0.1392963593674601,0.0035856820207971207,0.0,0.0996842187888538
107,0.003833565128108174,0.039971151609439204,0.01191601546801041,0.03285300338667929,0.01188892797223784,0.11285381530500715,0.09059369597262817,0.06809098264486213,0.021744468791315863,0.0,0.0,0.0,0.0031945327307537075,0.016115543618982264,0.0,0.19923882367770573,0.429653131644411,0.11852926700060751,0.10574153079166088,0.22999978856958725,0.2693042534330562,0.1345405665024748,0.3631907106163312,0.3268284657907373,0.002893119718924364,0.053180132715691664,0.0,0.4648356607143864,0.06687585692669351,0.3082972120835311,0.0,0.0,0.0,0.020057764197631278,0.0,0.006322943608674025,0.0,0.0,0.0,0.0,0.01716385732838921,0.017536487276650137,0.13973327521577383,0.11029811330123418,0.0008800176231726908,0.039931393701163165,0.07037111997053735,0.0,0.0,0.0
108,0.01078524972958178,0.00838779919158722,0.01904462430749554,0.006736004623060121,0.12817607768347716,0.11812787633438615,0.09986432364476039,0.037290314090342225,0.026848981781258385,0.019694229303186594,0.002884138189283292,0.0,7.967873743858211e-05,0.02532093779785477,0.0,0.26857501491444424,0.4208836784946278,0.07320352470408353,0.08846104795115595,0.19128821140373403,0.23677888997672702,0.156129979765249,0.37287945022505775,0.3341616559820495,0.012838442899024027,0.055917932695065176,0.006783673943394519,0.45253772093913236,0.05669462234437084,0.30471016375346893,0.0032162610659547397,0.0,0.0,0.010745335168626302,0.0,0.012299692940224927,0.0,0.004646152480608734,0.0,0.0,0.0,0.029621899986930322,0.08294231450553613,0.22166903995055987,0.008447050719158966,0.03605246737475842,0.09556234056694035,0.0,0.0,0.0
109,0.0,0.01844599916858153,0.05688325333279662,0.0,0.09958006081648785,0.041631274419045794,0.1045190395204661,0.05171159615288612,0.019635589723474678,0.0,0.0,0.0,0.0,0.006872080127329205,0.0,0.2363231788379776,0.3232131825022868,0.17956965321305685,0.025328015225110745,0.09024299946484537,0.23179243390464832,0.15804673474512843,0.35998610269572023,0.3325495330484395,0.01497460601128664,0.05002820118658069,0.004176531045575804,0.45795698661266926,0.037880943053853366,0.3005523016732974,0.0,0.0,0.0,0.005706200764945213,0.0018266992910388469,0.006843576804678397,0.0,0.019761227678252724,0.0,0.0,0.0,0.030436589145621307,0.12539984063122422,0.16535131990841312,0.01840684976308149,0.025592780976597673,0.1456639958129765,0.0,0.011076520286347091,0.0
110,0.0,0.0,0.044046020700858,0.006168811422422704,0.1267076287943295,0.11679852453660633,0.1536261496136223,0.11569639608541338,0.020883514462221142,0.0,0.0,0.0,0.0034267537869588915,0.008761850651031189,0.0,0.2798751719386249,0.3344113897455495,0.20101297086204367,0.07927279471631815,0.25224105810514674,0.24364610960406718,0.1531931403062594,0.3647082391184235,0.33391191521526054,0.006659338530959902,0.052018836884196396,0.0,0.43561518322002235,0.030341142652600794,0.30078671483551034,2.8176583751648998e-05,0.0,0.0016860264126314917,0.008516807476754762,0.0,0.005062732418043336,0.0,0.0,0.008447641397133832,0.0,0.0,0.0689069392143783,0.1407401857644877,0.005725890104189224,0.007852667840164251,0.0,0.09889662485902462,0.0008494328047493616,0.01773418313016184,0.006348673363264723
111,0.0,0.0,0.023158998980163603,0.05141919840550779,0.11556742659376962,0.07926816484570787,0.2092359094075863,0.10000443720468366,0.025215277607922304,0.0,0.0,0.00021581317944546763,0.030645413916429692,0.004738053758163996,0.0001227631242315952,0.2154255199189522,0.33221614976532066,0.21825245027162393,0.0,0.19475203336152536,0.2979472210057238,0.16697603444557563,0.36035548944775836,0.33296134839725056,0.005608446216143648,0.05216509461060759,0.012727862499933407,0.4564074071181391,0.021216968952865956,0.298524903421184,0.0,0.0,0.0,0.005016040113806297,0.0,0.003844891768714831,0.0,0.0,0.003239821964832079,0.0,0.0,0.020352764315737626,0.0668368658869346,0.019086538418415122,0.006254641107192427,0.028273553540295593,0.17834708905586438,0.0,0.0252101206977976,0.0
112,0.010176985848446785,0.003551133247346294,0.0,0.021685563928376006,0.0843408517112747,0.09299208523116753,0.0678623167894083,0.032984994540030343,0.01909594546156168,0.0,0.0,0.0,0.03206420209866229,0.0026749159541127887,0.006472363453820018,0.21851250926927812,0.27278788733685777,0.013111492585540119,0.0912028097037253,0.19451940943172913,0.1016572008587402,0.1549425174976754,0.369110309697275,0.3335631248196339,0.0,0.04258722549594707,0.0016595109493212634,0.45731113940073176,0.011975975281650064,0.29480477266528204,0.0,0.0,0.0037182437062396323,0.0,0.0,0.004313181920170273,0.0,0.0,0.0,0.0,0.0,0.08544761578263216,0.0,0.0,0.011082055962042259,0.018246850705898154,0.20715790280379148,0.0,0.0036834791432968084,0.0
