n_policy,pack_PPO_BipedalWalker1,pack_PPO_BipedalWalker2,pack_PPO_BipedalWalker3,pack_PPO_BipedalWalker4,pack_PPO_BipedalWalker5,pack_PPO_BipedalWalker6,pack_PPO_BipedalWalker7,pack_PPO_BipedalWalker8,pack_PPO_BipedalWalker9,pack_PPO_BipedalWalker10,pack_PPO_BipedalWalker11,pack_PPO_BipedalWalker12,pack_PPO_BipedalWalker13,pack_PPO_BipedalWalker14,pack_PPO_BipedalWalker15,pack_PPO_BipedalWalker16,pack_PPO_BipedalWalker17,pack_PPO_BipedalWalker18,pack_PPO_BipedalWalker19,pack_PPO_BipedalWalker20,pack_PPO_BipedalWalker21,pack_PPO_BipedalWalker22,pack_PPO_BipedalWalker23,pack_PPO_BipedalWalker24,pack_PPO_BipedalWalker25,pack_PPO_BipedalWalker26,pack_PPO_BipedalWalker27,pack_PPO_BipedalWalker28,pack_PPO_BipedalWalker29,pack_PPO_BipedalWalker30
59,285.558808782,257.839179888,293.536812386,249.505426918,259.567348362,277.234591682,311.27135396,306.600367644,309.8367372,290.92436396600004,283.83039675,293.90324358600003,245.327660838,299.041536874,303.76971189600005,291.037647196,262.19150789799994,283.99832697000005,275.85372988200004,249.96363255,287.67340246000003,296.50248767399995,304.84258655400004,279.85335519200004,275.917342966,301.456134048,280.26939971,268.21383106799993,306.237361822,276.730264822
60,285.558808782,257.839179888,300.866140104,249.505426918,259.567348362,277.234591682,311.27135396,306.600367644,309.8367372,290.92436396600004,283.83039675,293.90324358600003,245.327660838,299.041536874,303.76971189600005,298.18057541400003,262.845236762,285.533085906,279.969376866,249.96363255,287.67340246000003,296.50248767399995,304.84258655400004,279.85335519200004,275.917342966,301.456134048,280.26939971,268.21383106799993,306.913815592,276.730264822
61,285.558808782,257.839179888,300.866140104,249.505426918,259.567348362,277.234591682,311.27135396,306.600367644,309.8367372,290.92436396600004,283.83039675,293.90324358600003,245.327660838,299.041536874,303.76971189600005,298.18057541400003,290.800572934,287.34431760800004,288.287603676,249.96363255,287.67340246000003,296.50248767399995,304.84258655400004,282.039525186,275.917342966,301.456134048,280.26939971,268.21383106799993,310.024681836,278.431017568
62,285.558808782,257.839179888,300.866140104,249.505426918,259.567348362,277.234591682,311.27135396,306.600367644,309.8367372,295.89407392400005,283.83039675,293.90324358600003,250.336231368,299.041536874,303.76971189600005,298.18057541400003,294.23810501,290.04161923000004,291.994900418,249.96363255,288.739713826,296.50248767399995,304.84258655400004,282.039525186,275.917342966,301.456134048,280.26939971,268.21383106799993,310.024681836,278.431017568
63,285.558808782,257.839179888,300.866140104,249.505426918,259.567348362,277.234591682,311.27135396,306.600367644,309.8367372,295.89407392400005,283.83039675,293.90324358600003,251.420436332,299.041536874,303.76971189600005,298.18057541400003,306.51927651200003,290.04161923000004,291.994900418,249.96363255,288.739713826,296.50248767399995,304.84258655400004,283.89585054799994,275.917342966,301.456134048,280.26939971,268.21383106799993,310.024681836,278.431017568
64,285.558808782,257.839179888,300.866140104,249.505426918,259.567348362,277.234591682,311.27135396,306.600367644,309.8367372,295.89407392400005,286.31932362000003,293.90324358600003,251.420436332,299.041536874,303.76971189600005,298.18057541400003,306.51927651200003,290.04161923000004,291.994900418,261.86549876600003,288.739713826,296.50248767399995,304.84258655400004,284.786297312,275.917342966,301.456134048,280.26939971,268.21383106799993,310.024681836,280.51908958
65,294.503875504,257.839179888,301.9386304,249.505426918,259.567348362,277.234591682,311.27135396,306.600367644,309.8367372,295.89407392400005,286.31932362000003,293.90324358600003,251.420436332,299.041536874,303.76971189600005,298.18057541400003,306.51927651200003,290.04161923000004,292.039218864,269.30296491400003,288.739713826,296.50248767399995,304.84258655400004,287.00587513,275.917342966,301.456134048,280.26939971,268.21383106799993,311.68745322,280.51908958
66,294.503875504,257.839179888,301.9386304,249.505426918,259.567348362,282.03205821,311.27135396,306.600367644,309.8367372,295.89407392400005,286.31932362000003,293.90324358600003,257.012647938,299.041536874,303.76971189600005,298.18057541400003,306.51927651200003,290.04161923000004,292.747938044,269.30296491400003,289.73099487400003,296.50248767399995,304.84258655400004,287.86153924800004,275.917342966,301.456134048,280.26939971,268.21383106799993,311.73090918799994,281.083388666
67,294.503875504,257.839179888,301.9386304,249.505426918,259.567348362,286.089082202,311.27135396,306.600367644,309.8367372,295.89407392400005,286.31932362000003,293.90324358600003,257.012647938,299.041536874,303.76971189600005,298.18057541400003,306.51927651200003,290.04161923000004,292.747938044,269.30296491400003,289.73099487400003,296.50248767399995,304.84258655400004,289.31025523200003,275.917342966,301.456134048,280.26939971,268.21383106799993,311.73090918799994,284.61307329
68,294.503875504,258.218420496,301.9386304,249.505426918,269.410192646,286.089082202,311.27135396,306.600367644,309.8367372,295.89407392400005,286.31932362000003,293.90324358600003,257.012647938,299.041536874,303.76971189600005,298.18057541400003,306.51927651200003,290.04161923000004,292.747938044,271.747261034,289.73099487400003,296.50248767399995,304.84258655400004,290.10012148600003,275.917342966,301.456134048,285.795223666,268.21383106799993,311.73090918799994,284.61307329
69,294.503875504,273.606879162,301.9386304,249.505426918,280.738604436,286.089082202,311.27135396,306.600367644,309.8367372,295.89407392400005,286.31932362000003,293.90324358600003,259.030580166,299.041536874,303.76971189600005,298.18057541400003,306.51927651200003,291.103127012,292.747938044,271.747261034,289.971051264,296.50248767399995,304.84258655400004,290.10012148600003,275.917342966,301.456134048,285.795223666,268.21383106799993,313.10199187,289.61567188600003
70,294.503875504,273.606879162,301.9386304,249.505426918,284.36919704400003,286.089082202,311.27135396,306.600367644,309.8367372,302.38110817800003,286.31932362000003,293.90324358600003,281.32005205,299.041536874,303.76971189600005,302.016679458,306.51927651200003,291.103127012,292.747938044,271.747261034,289.971051264,296.50248767399995,304.84258655400004,290.10012148600003,275.917342966,301.456134048,285.795223666,268.21383106799993,314.66480909800003,289.61567188600003
71,294.503875504,273.606879162,301.9386304,249.505426918,284.36919704400003,286.089082202,311.27135396,306.600367644,309.8367372,302.38110817800003,288.446887314,293.90324358600003,281.32005205,299.041536874,306.25184115,302.016679458,306.51927651200003,295.188218418,292.747938044,271.747261034,289.971051264,296.50248767399995,304.84258655400004,292.114964542,275.917342966,301.456134048,285.795223666,268.21383106799993,315.585899384,290.87547663
72,294.503875504,273.606879162,301.9386304,249.505426918,284.36919704400003,286.089082202,311.27135396,306.600367644,309.8367372,302.38110817800003,288.446887314,293.90324358600003,283.357944322,299.041536874,306.25184115,302.016679458,306.51927651200003,295.49919468800005,292.747938044,271.747261034,289.971051264,296.50248767399995,304.84258655400004,292.294982226,275.917342966,301.456134048,285.795223666,268.21383106799993,315.597543474,290.87547663
73,294.503875504,273.606879162,301.9386304,249.505426918,288.407060094,286.089082202,311.27135396,306.600367644,309.8367372,302.38110817800003,288.446887314,293.90324358600003,284.577626904,299.041536874,306.25184115,302.17364923,306.51927651200003,296.97148158000005,292.747938044,271.747261034,289.971051264,296.50248767399995,304.84258655400004,292.294982226,275.917342966,301.456134048,285.795223666,268.21383106799993,315.597543474,291.241767796
74,294.503875504,273.606879162,302.24269188,249.505426918,295.083280998,286.089082202,311.27135396,306.600367644,309.8367372,302.38110817800003,288.446887314,293.90324358600003,284.577626904,299.041536874,306.25184115,302.426409336,306.51927651200003,301.037495262,292.747938044,271.747261034,291.52366733,296.50248767399995,304.84258655400004,293.129195504,275.917342966,301.456134048,285.882395822,268.21383106799993,315.597543474,291.241767796
75,294.503875504,273.606879162,302.24269188,249.505426918,295.083280998,286.089082202,311.27135396,306.600367644,309.8367372,302.38110817800003,288.446887314,293.90324358600003,284.577626904,299.041536874,307.148903936,302.426409336,306.51927651200003,302.68290564,292.747938044,271.747261034,291.52366733,296.50248767399995,304.84258655400004,293.3386092,275.917342966,301.456134048,285.882395822,268.21383106799993,315.597543474,291.241767796
76,294.503875504,273.606879162,302.24269188,249.505426918,295.083280998,286.089082202,311.27135396,306.600367644,309.8367372,302.38110817800003,288.446887314,293.90324358600003,284.577626904,299.041536874,307.148903936,302.426409336,306.51927651200003,302.68290564,292.747938044,274.679990982,292.71094961200004,296.50248767399995,304.84258655400004,293.3386092,275.917342966,301.456134048,290.71709045999995,268.21383106799993,315.597543474,291.241767796
77,294.503875504,273.606879162,302.24269188,249.505426918,295.083280998,286.089082202,311.27135396,306.600367644,309.8367372,302.38110817800003,288.446887314,293.90324358600003,284.577626904,299.041536874,307.148903936,302.426409336,306.51927651200003,302.68290564,292.747938044,274.679990982,292.71094961200004,296.50248767399995,304.84258655400004,293.534208776,275.917342966,301.456134048,295.26088816600003,268.21383106799993,315.597543474,291.241767796
78,294.503875504,273.606879162,302.24269188,249.505426918,295.083280998,286.089082202,311.27135396,306.600367644,309.8367372,304.935412622,288.446887314,293.90324358600003,284.577626904,299.041536874,307.148903936,302.426409336,306.51927651200003,302.68290564,292.747938044,274.679990982,292.71094961200004,296.50248767399995,304.84258655400004,293.534208776,275.917342966,301.456134048,295.26088816600003,268.21383106799993,315.597543474,292.58340424399995
79,294.503875504,273.606879162,302.24269188,249.505426918,301.639119252,286.089082202,311.27135396,306.600367644,309.8367372,304.935412622,288.446887314,293.90324358600003,284.577626904,299.041536874,307.148903936,302.426409336,306.51927651200003,302.68290564,292.747938044,274.679990982,292.71094961200004,296.50248767399995,304.84258655400004,293.99616515,275.917342966,301.456134048,301.09753694400007,268.21383106799993,315.597543474,295.012716836
80,294.503875504,273.606879162,302.24269188,249.505426918,305.850239994,286.089082202,311.27135396,306.600367644,309.8367372,307.658807632,288.446887314,293.90324358600003,289.610297036,299.041536874,307.148903936,302.426409336,306.51927651200003,302.68290564,292.747938044,274.679990982,292.71094961200004,296.50248767399995,304.84258655400004,293.99616515,275.917342966,301.456134048,301.09753694400007,268.21383106799993,315.597543474,296.760241998
81,294.503875504,273.606879162,302.24269188,249.505426918,305.850239994,286.089082202,311.27135396,306.600367644,309.8367372,307.658807632,288.446887314,293.90324358600003,290.45064318,299.041536874,307.148903936,302.426409336,306.51927651200003,302.68290564,292.747938044,274.679990982,292.71094961200004,296.50248767399995,304.84258655400004,293.99616515,275.917342966,301.456134048,301.09753694400007,268.21383106799993,315.597543474,296.760241998
82,294.503875504,273.606879162,302.24269188,249.505426918,306.502399408,286.089082202,311.27135396,306.600367644,309.8367372,307.658807632,288.446887314,293.90324358600003,291.882736256,299.041536874,307.148903936,302.426409336,306.51927651200003,302.68290564,292.747938044,274.679990982,292.71094961200004,296.50248767399995,304.84258655400004,293.99616515,275.917342966,301.456134048,301.09753694400007,268.21383106799993,315.597543474,296.760241998
83,294.503875504,273.606879162,302.24269188,249.505426918,306.502399408,286.089082202,311.27135396,306.600367644,309.8367372,307.658807632,288.446887314,293.90324358600003,291.882736256,299.041536874,307.670670148,302.901001036,306.51927651200003,302.68290564,292.747938044,274.679990982,292.71094961200004,296.50248767399995,304.84258655400004,293.99616515,275.917342966,301.456134048,301.09753694400007,268.21383106799993,315.597543474,296.760241998
84,294.503875504,273.606879162,302.24269188,249.505426918,306.502399408,286.089082202,311.27135396,306.600367644,309.8367372,307.658807632,288.446887314,293.90324358600003,297.36455081,299.041536874,307.670670148,302.901001036,306.51927651200003,302.68290564,292.747938044,274.679990982,292.71094961200004,296.50248767399995,304.84258655400004,293.99616515,275.917342966,301.456134048,301.09753694400007,268.21383106799993,315.597543474,296.760241998
85,294.503875504,273.606879162,302.24269188,249.505426918,306.502399408,286.089082202,311.27135396,306.600367644,309.8367372,308.58281022600005,288.446887314,293.90324358600003,297.36455081,299.041536874,307.670670148,304.31407588,306.51927651200003,302.68290564,292.747938044,275.43971282200005,292.71094961200004,296.50248767399995,304.84258655400004,293.99616515,275.917342966,301.456134048,301.09753694400007,268.21383106799993,315.597543474,297.65493142
86,295.44292411,273.606879162,302.24269188,249.505426918,307.375870584,286.089082202,311.27135396,306.600367644,309.8367372,308.58281022600005,288.446887314,293.90324358600003,297.36455081,299.041536874,307.670670148,304.31407588,306.51927651200003,302.68290564,292.747938044,281.546937676,292.71094961200004,296.50248767399995,304.84258655400004,293.99616515,275.917342966,301.456134048,301.09753694400007,268.21383106799993,315.597543474,297.65493142
87,295.44292411,273.606879162,302.24269188,249.505426918,307.864290768,290.017787804,311.27135396,306.600367644,309.8367372,308.58281022600005,288.446887314,293.90324358600003,297.36455081,299.041536874,307.670670148,304.31407588,306.51927651200003,302.68290564,292.747938044,289.71616946200004,292.71094961200004,296.50248767399995,304.84258655400004,294.267695604,275.917342966,301.456134048,301.09753694400007,268.21383106799993,315.597543474,297.887211756
88,295.44292411,273.606879162,302.24269188,249.505426918,307.864290768,290.017787804,311.27135396,306.600367644,309.8367372,308.58281022600005,288.446887314,293.90324358600003,297.36455081,299.041536874,307.670670148,304.31407588,306.51927651200003,302.68290564,292.747938044,295.819836506,292.71094961200004,296.50248767399995,304.84258655400004,294.660764054,275.917342966,301.456134048,301.09753694400007,268.21383106799993,315.597543474,297.887211756
89,295.44292411,273.606879162,302.24269188,249.505426918,308.13844229599994,290.017787804,311.27135396,306.600367644,309.8367372,308.58281022600005,288.446887314,293.90324358600003,297.36455081,299.041536874,307.670670148,304.31407588,306.51927651200003,302.68290564,292.747938044,295.819836506,292.71094961200004,296.50248767399995,304.84258655400004,294.71282337,275.917342966,301.456134048,301.09753694400007,268.21383106799993,315.597543474,297.887211756
90,295.44292411,273.606879162,302.24269188,249.505426918,308.15755128599994,290.017787804,311.27135396,306.600367644,309.8367372,308.58281022600005,288.446887314,293.90324358600003,297.36455081,299.041536874,307.670670148,304.31407588,306.51927651200003,302.68290564,292.747938044,295.819836506,292.71094961200004,296.50248767399995,305.94097821800005,294.876682514,275.917342966,301.456134048,301.09753694400007,268.21383106799993,315.597543474,297.887211756
91,295.44292411,273.606879162,302.24269188,249.505426918,308.15755128599994,290.017787804,311.27135396,306.600367644,309.8367372,308.58281022600005,288.446887314,293.90324358600003,297.36455081,299.041536874,307.670670148,304.31407588,306.51927651200003,302.68290564,292.747938044,295.819836506,292.71094961200004,296.50248767399995,305.94097821800005,294.947299254,275.917342966,301.456134048,301.09753694400007,268.21383106799993,315.74136418,297.887211756
92,295.44292411,273.606879162,302.24269188,249.505426918,308.15755128599994,294.193254054,311.27135396,306.600367644,309.8367372,308.58281022600005,288.446887314,293.90324358600003,297.36455081,299.041536874,307.670670148,304.31407588,306.51927651200003,302.68290564,292.747938044,295.819836506,292.71094961200004,296.50248767399995,305.94097821800005,294.947299254,275.917342966,301.456134048,301.09753694400007,269.19771462,315.74136418,297.887211756
93,296.681673334,273.606879162,302.24269188,249.505426918,308.15755128599994,301.91058389999995,311.27135396,306.600367644,309.8367372,308.58281022600005,288.446887314,293.90324358600003,297.36455081,299.041536874,307.670670148,304.31407588,306.51927651200003,302.68290564,292.747938044,295.819836506,292.71094961200004,296.50248767399995,305.94097821800005,295.617096534,275.917342966,301.456134048,301.09753694400007,281.612845012,315.74136418,297.887211756
94,296.681673334,273.606879162,302.24269188,249.505426918,308.15755128599994,309.073276202,311.27135396,306.600367644,309.8367372,308.58281022600005,288.446887314,293.90324358600003,297.36455081,299.041536874,307.670670148,304.31407588,306.51927651200003,302.68290564,292.747938044,295.819836506,292.71094961200004,296.50248767399995,305.94097821800005,296.82312059199995,275.917342966,301.456134048,301.09753694400007,287.582949012,315.74136418,297.887211756
95,297.81532692599995,273.606879162,302.24269188,249.505426918,308.15755128599994,309.073276202,311.27135396,306.600367644,309.8367372,308.58281022600005,288.446887314,293.90324358600003,297.36455081,299.041536874,307.670670148,304.31407588,306.51927651200003,302.68290564,292.747938044,295.819836506,292.71094961200004,296.50248767399995,305.94097821800005,296.82312059199995,275.917342966,301.456134048,301.09753694400007,287.582949012,316.352095126,297.887211756
96,298.736740656,295.217963118,302.24269188,249.505426918,308.15755128599994,309.073276202,311.27135396,306.600367644,309.8367372,308.58281022600005,288.446887314,293.90324358600003,297.36455081,299.041536874,307.670670148,304.31407588,306.51927651200003,302.68290564,292.747938044,295.819836506,292.71094961200004,296.50248767399995,305.94097821800005,296.82312059199995,275.917342966,301.456134048,301.09753694400007,287.582949012,316.352095126,297.887211756
97,298.736740656,295.217963118,302.24269188,249.505426918,308.15755128599994,309.073276202,311.27135396,306.600367644,309.8367372,308.58281022600005,288.446887314,293.90324358600003,297.36455081,299.041536874,307.670670148,307.512680954,306.51927651200003,302.68290564,292.747938044,295.819836506,292.71094961200004,296.50248767399995,305.94097821800005,296.82312059199995,275.917342966,301.456134048,301.09753694400007,287.582949012,316.352095126,297.887211756
98,298.736740656,295.217963118,302.548767388,249.505426918,308.15755128599994,309.073276202,311.27135396,306.600367644,309.8367372,308.58281022600005,288.446887314,293.90324358600003,297.36455081,299.041536874,307.670670148,307.512680954,306.51927651200003,303.57768909400005,292.747938044,295.819836506,292.71094961200004,299.60597911,305.94097821800005,296.82312059199995,275.917342966,301.456134048,301.09753694400007,287.582949012,316.352095126,297.887211756
99,299.706835564,295.217963118,302.548767388,249.505426918,308.15755128599994,309.073276202,311.27135396,306.600367644,309.8367372,308.58281022600005,288.446887314,293.90324358600003,297.36455081,299.041536874,307.670670148,307.512680954,306.51927651200003,303.57768909400005,292.747938044,295.819836506,292.71094961200004,301.000749312,305.94097821800005,296.885475464,275.917342966,301.456134048,301.09753694400007,287.582949012,316.352095126,297.887211756
100,299.706835564,295.217963118,302.548767388,249.505426918,308.15755128599994,309.073276202,311.27135396,306.600367644,309.8367372,308.58281022600005,288.446887314,293.90324358600003,297.36455081,299.041536874,307.670670148,308.116561868,306.51927651200003,303.57768909400005,292.747938044,295.819836506,292.71094961200004,301.000749312,305.94097821800005,298.030594726,275.917342966,301.456134048,301.09753694400007,287.582949012,316.352095126,297.887211756
101,299.706835564,295.217963118,302.548767388,249.505426918,308.15755128599994,309.073276202,311.27135396,306.600367644,309.8367372,308.58281022600005,288.446887314,293.90324358600003,297.36455081,299.041536874,307.670670148,308.116561868,306.51927651200003,303.57768909400005,292.747938044,295.819836506,292.71094961200004,301.000749312,305.94097821800005,298.200802944,275.917342966,301.456134048,301.09753694400007,287.582949012,316.352095126,297.887211756
102,299.706835564,295.217963118,302.548767388,249.505426918,308.15755128599994,309.361223672,311.27135396,306.600367644,309.8367372,308.58281022600005,288.446887314,293.90324358600003,297.36455081,299.041536874,307.670670148,308.116561868,306.51927651200003,303.57768909400005,292.747938044,295.819836506,292.71094961200004,301.000749312,305.94097821800005,298.200802944,275.917342966,301.456134048,301.09753694400007,287.582949012,316.352095126,297.887211756
103,299.706835564,295.217963118,302.548767388,249.505426918,308.15755128599994,309.538803512,311.27135396,306.600367644,309.8367372,308.58281022600005,288.446887314,293.90324358600003,297.36455081,299.041536874,307.670670148,308.116561868,306.51927651200003,303.57768909400005,292.747938044,295.819836506,292.71094961200004,301.000749312,305.94097821800005,299.42160520600004,275.917342966,301.456134048,301.09753694400007,287.582949012,316.352095126,297.887211756
104,299.706835564,295.217963118,302.548767388,249.505426918,308.15755128599994,309.538803512,311.27135396,306.600367644,309.8367372,308.58281022600005,288.446887314,293.90324358600003,297.36455081,299.041536874,307.670670148,308.116561868,306.51927651200003,303.57768909400005,292.747938044,301.76620606600005,292.71094961200004,301.000749312,305.94097821800005,299.475704348,275.917342966,301.456134048,301.09753694400007,287.582949012,316.352095126,297.887211756
105,299.706835564,295.217963118,302.548767388,249.505426918,308.15755128599994,309.538803512,311.27135396,306.600367644,309.8367372,308.58281022600005,288.446887314,293.90324358600003,297.36455081,299.041536874,307.670670148,308.116561868,306.51927651200003,303.57768909400005,292.747938044,301.76620606600005,292.71094961200004,301.66110303,305.94097821800005,299.475704348,275.917342966,301.456134048,301.09753694400007,287.582949012,316.352095126,297.887211756
106,299.706835564,295.217963118,302.548767388,249.505426918,308.15755128599994,309.538803512,311.27135396,306.600367644,309.8367372,308.58281022600005,288.446887314,293.90324358600003,297.36455081,299.041536874,307.670670148,308.116561868,306.51927651200003,303.57768909400005,292.747938044,301.76620606600005,292.71094961200004,301.66110303,305.94097821800005,299.475704348,275.917342966,301.456134048,301.09753694400007,287.582949012,316.352095126,297.887211756
107,299.706835564,295.217963118,302.548767388,249.505426918,308.15755128599994,309.538803512,311.27135396,306.600367644,309.8367372,308.58281022600005,288.446887314,293.90324358600003,297.36455081,299.041536874,307.670670148,308.116561868,306.51927651200003,303.57768909400005,292.747938044,301.76620606600005,292.71094961200004,301.66110303,305.94097821800005,299.475704348,275.917342966,301.456134048,301.09753694400007,287.582949012,316.352095126,297.887211756
108,300.235920836,298.88408218200004,302.548767388,259.388603156,308.15755128599994,310.167386274,311.27135396,306.600367644,309.8367372,308.58281022600005,288.446887314,293.90324358600003,297.36455081,299.134183236,307.670670148,308.116561868,306.51927651200003,303.57768909400005,292.747938044,301.76620606600005,292.71094961200004,301.66110303,305.94097821800005,299.475704348,275.917342966,301.456134048,301.674330178,287.582949012,316.352095126,297.887211756
109,300.235920836,298.88408218200004,302.548767388,269.853347344,308.15755128599994,310.167386274,311.27135396,306.600367644,309.8367372,308.58281022600005,288.617803838,293.90324358600003,297.36455081,299.134183236,307.670670148,308.116561868,306.51927651200003,303.57768909400005,292.747938044,303.199438982,292.71094961200004,301.66110303,305.94097821800005,299.475704348,275.917342966,301.456134048,301.674330178,287.582949012,316.352095126,297.887211756
110,300.235920836,298.88408218200004,302.548767388,279.89620155200004,308.15755128599994,310.167386274,311.27135396,306.600367644,309.8367372,308.58281022600005,288.617803838,293.90324358600003,297.36455081,301.58367716600003,307.670670148,308.116561868,306.51927651200003,303.57768909400005,292.747938044,303.199438982,292.71094961200004,301.66110303,305.94097821800005,299.475704348,275.917342966,301.456134048,301.674330178,287.582949012,316.352095126,297.887211756
111,300.235920836,298.88408218200004,302.548767388,281.99944891599995,308.15755128599994,310.167386274,311.27135396,306.600367644,309.8367372,308.58281022600005,288.617803838,293.90324358600003,297.36455081,301.58367716600003,307.670670148,308.116561868,306.51927651200003,303.57768909400005,292.747938044,303.199438982,292.71094961200004,301.66110303,305.94097821800005,299.475704348,275.917342966,301.456134048,301.674330178,287.582949012,316.352095126,297.887211756
112,300.235920836,298.88408218200004,302.548767388,288.188389672,308.15755128599994,310.167386274,311.27135396,306.600367644,309.8367372,308.58281022600005,290.46812067400003,293.90324358600003,297.9134177219999,301.58367716600003,307.670670148,308.116561868,306.51927651200003,303.57768909400005,292.747938044,303.199438982,292.71094961200004,301.66110303,305.94097821800005,299.475704348,275.917342966,301.456134048,301.674330178,287.582949012,316.352095126,297.887211756
113,300.67748324400003,299.54845396,302.548767388,289.25942568,308.15755128599994,310.167386274,311.27135396,306.600367644,309.8367372,308.58281022600005,290.46812067400003,293.90324358600003,297.9134177219999,301.58367716600003,307.670670148,308.116561868,306.51927651200003,303.57768909400005,292.747938044,303.219104306,292.71094961200004,301.66110303,305.94097821800005,299.475704348,275.917342966,301.456134048,301.674330178,287.582949012,316.352095126,297.887211756
114,300.67748324400003,299.54845396,302.548767388,289.25942568,308.15755128599994,310.167386274,311.27135396,306.600367644,309.8367372,308.802462856,290.46812067400003,293.90324358600003,299.073093854,301.58367716600003,307.670670148,308.116561868,306.51927651200003,303.57768909400005,292.747938044,305.61129975800003,292.71094961200004,301.66110303,306.202037342,299.475704348,275.917342966,301.456134048,301.674330178,287.582949012,316.352095126,297.887211756
