n_policy,PPO_Ant_seed1,PPO_Ant_seed2,PPO_Ant_seed3,PPO_Ant_seed4,PPO_Humanoid_seed1,PPO_Humanoid_seed2,PPO_Humanoid_seed3,PPO_Humanoid_seed4,PPO_HumanoidStandup_seed1,PPO_Ant_seed1_100,PPO_Ant_seed1_50,PPO_Ant_seed1_500,PPO_Ant_seed1_25,PPO_Ant_seed1_250,PPO_Ant_seed2_100,PPO_Ant_seed2_50,PPO_Ant_seed2_500,PPO_Ant_seed2_25,PPO_Ant_seed2_250,PPO_Ant_seed3_100,PPO_Ant_seed3_50,PPO_Ant_seed3_500,PPO_Ant_seed3_25,PPO_Ant_seed3_250,PPO_Ant_seed4_100,PPO_Ant_seed4_50,PPO_Ant_seed4_500,PPO_Ant_seed4_25,PPO_Ant_seed4_250,PPO_Humanoid_seed1_100,PPO_Humanoid_seed1_50,PPO_Humanoid_seed1_500,PPO_Humanoid_seed1_25,PPO_Humanoid_seed1_250,PPO_Humanoid_seed2_100,PPO_Humanoid_seed2_50,PPO_Humanoid_seed2_500,PPO_Humanoid_seed2_25,PPO_Humanoid_seed2_250,PPO_Humanoid_seed3_100,PPO_Humanoid_seed3_50,PPO_Humanoid_seed3_500,PPO_Humanoid_seed3_25,PPO_Humanoid_seed3_250,PPO_Humanoid_seed4_100,PPO_Humanoid_seed4_50,PPO_Humanoid_seed4_500,PPO_Humanoid_seed4_25,PPO_Humanoid_seed4_250,PPO_HumanoidStandup_seed1_100,PPO_HumanoidStandup_seed1_50,PPO_HumanoidStandup_seed1_500,PPO_HumanoidStandup_seed1_25,PPO_HumanoidStandup_seed1_250
109,0.016925057635409,0.0184459991685815,0.0568832533327966,0.0080190729870168,0.1281760776834771,0.1181278763343861,0.0,0.0517115961528861,0.0206189934996702,0.016925057635409,0.0099733730339354,0.0,0.016925057635409,0.016925057635409,0.0184459991685815,0.0184459991685815,0.0184459991685815,0.0083877991915872,0.0184459991685815,0.0568832533327966,0.0568832533327966,0.0568832533327966,0.0568832533327966,0.0568832533327966,0.0080190729870168,0.0341360717506359,0.0,0.0341360717506359,0.0080190729870168,0.1281760776834771,0.1281760776834771,0.0995800608164878,0.1917052691677915,0.1281760776834771,0.1181278763343861,0.1181278763343861,0.0416312744190457,0.1181278763343861,0.0416312744190457,0.073087488961766,0.0,0.0475833986960509,0.021015698853836,0.073087488961766,0.2046195332202466,0.2046195332202466,0.0,0.0517115961528861,0.0,0.0206189934996702,0.0155144805097277,0.0206189934996702,0.0,0.0134056014418865
110,0.0348984659927689,0.0,0.044046020700858,0.0061688114224227,0.1281760776834771,0.1181278763343861,0.1221945990549223,0.0517115961528861,0.0206189934996702,0.0348984659927689,0.0,0.0,0.0348984659927689,0.0,0.0,0.0,0.0,0.0,0.0,0.0568832533327966,0.0568832533327966,0.044046020700858,0.0568832533327966,0.044046020700858,0.0080190729870168,0.0341360717506359,0.0061688114224227,0.0341360717506359,0.0061688114224227,0.1281760776834771,0.1281760776834771,0.0995800608164878,0.1917052691677915,0.1281760776834771,0.1181278763343861,0.1181278763343861,0.0416312744190457,0.1181278763343861,0.0416312744190457,0.1221945990549223,0.1221945990549223,0.1221945990549223,0.021015698853836,0.1221945990549223,0.2046195332202466,0.2046195332202466,0.0,0.0517115961528861,0.0,0.0206189934996702,0.0155144805097277,0.0206189934996702,0.0,0.0134056014418865
111,0.0481831257414147,0.0,0.044046020700858,0.0061688114224227,0.1155674265937696,0.0792681648457078,0.1221945990549223,0.0517115961528861,0.0189852893263341,0.0481831257414147,0.0,0.0,0.0,0.0,0.0045932314984618,0.0,0.0,0.0,0.0,0.0568832533327966,0.0568832533327966,0.0231589989801636,0.0568832533327966,0.044046020700858,0.0514191984055077,0.0341360717506359,0.0514191984055077,0.0341360717506359,0.0061688114224227,0.1155674265937696,0.1155674265937696,0.1155674265937696,0.1917052691677915,0.1155674265937696,0.1181278763343861,0.0792681648457078,0.0416312744190457,0.0792681648457078,0.0416312744190457,0.1221945990549223,0.1221945990549223,0.1221945990549223,0.021015698853836,0.1221945990549223,0.2046195332202466,0.2046195332202466,0.0,0.0517115961528861,0.0,0.0206189934996702,0.0189852893263341,0.0189852893263341,0.0189852893263341,0.0189852893263341
112,0.0101769858484467,0.0,0.0662360090996994,0.0061688114224227,0.1155674265937696,0.0792681648457078,0.1221945990549223,0.0517115961528861,0.0128659571799735,0.0101769858484467,0.0101769858484467,0.0101769858484467,0.0101769858484467,0.0101769858484467,0.0045932314984618,0.0,0.0035511332473462,0.0,0.0035511332473462,0.079073241731638,0.079073241731638,0.0,0.079073241731638,0.0662360090996994,0.0514191984055077,0.0341360717506359,0.0514191984055077,0.0341360717506359,0.0061688114224227,0.1155674265937696,0.1155674265937696,0.0843408517112747,0.1917052691677915,0.1155674265937696,0.1181278763343861,0.0792681648457078,0.0416312744190457,0.0792681648457078,0.0416312744190457,0.1221945990549223,0.1221945990549223,0.1221945990549223,0.021015698853836,0.1221945990549223,0.2046195332202466,0.0329849945400303,0.0,0.0517115961528861,0.0,0.0206189934996702,0.0128659571799735,0.0128659571799735,0.0189852893263341,0.0128659571799735
113,0.0194733098915677,0.0112527203470245,0.0662360090996994,0.0,0.1155674265937696,0.0792681648457078,0.1221945990549223,0.0517115961528861,0.0079288725920764,0.0194733098915677,0.0194733098915677,0.0194733098915677,0.0101769858484467,0.0194733098915677,0.0045932314984618,0.0112527203470245,0.0112527203470245,0.0,0.0112527203470245,0.0176519918960028,0.079073241731638,0.0176519918960028,0.0176519918960028,0.0662360090996994,0.0570067962004893,0.0397236695456175,0.0,0.0397236695456175,0.0,0.1155674265937696,0.1155674265937696,0.0843408517112747,0.1917052691677915,0.1155674265937696,0.1181278763343861,0.0792681648457078,0.0416312744190457,0.0792681648457078,0.0416312744190457,0.1221945990549223,0.1221945990549223,0.1221945990549223,0.021015698853836,0.1221945990549223,0.2046195332202466,0.0329849945400303,0.0,0.0517115961528861,0.0,0.0079288725920764,0.0128659571799735,0.0079288725920764,0.0189852893263341,0.0128659571799735
114,0.0111758918735195,0.0016909237768774,0.0048338149091113,0.0,0.1155674265937696,0.0792681648457078,0.1310688857367615,0.0517115961528861,0.0065427360706865,0.0111758918735195,0.0194733098915677,0.0111758918735195,0.0101769858484467,0.0111758918735195,0.0016909237768774,0.0016909237768774,0.0016909237768774,0.0,0.0016909237768774,0.0048338149091113,0.079073241731638,0.0048338149091113,0.0176519918960028,0.0048338149091113,0.0570067962004893,0.0397236695456175,0.0140899222230303,0.0397236695456175,0.0,0.1155674265937696,0.1155674265937696,0.0843408517112747,0.1917052691677915,0.1155674265937696,0.1181278763343861,0.0792681648457078,0.0416312744190457,0.0792681648457078,0.0416312744190457,0.1310688857367615,0.1310688857367615,0.1310688857367615,0.0298899855356752,0.1310688857367615,0.2046195332202466,0.0329849945400303,0.0,0.0517115961528861,0.0,0.0079288725920764,0.0128659571799735,0.0065427360706865,0.0189852893263341,0.0128659571799735
115,0.0153007947122185,0.0,0.0,0.0,0.1155674265937696,0.0792681648457078,0.1310688857367615,0.0517115961528861,0.0059754972631558,0.0153007947122185,0.0235982127302666,0.0,0.0143018886871457,0.0153007947122185,0.0,0.0,0.0,0.0086442851239801,0.0,0.0,0.0810997456957368,0.0,0.0196784958601016,0.0,0.070743231555696,0.0534601049008242,0.0278263575782369,0.0534601049008242,0.0,0.1155674265937696,0.1155674265937696,0.0843408517112747,0.1917052691677915,0.1155674265937696,0.1181278763343861,0.0792681648457078,0.0416312744190457,0.0792681648457078,0.0416312744190457,0.1310688857367615,0.1310688857367615,0.1310688857367615,0.0298899855356752,0.1310688857367615,0.2046195332202466,0.0329849945400303,0.0,0.0517115961528861,0.0,0.0079288725920764,0.0128659571799735,0.0059754972631558,0.0189852893263341,0.0128659571799735
116,0.0153007947122185,0.0059083657172018,0.0,0.0,0.1155674265937696,0.0792681648457078,0.0432651028145121,0.0517115961528861,0.0062431550437652,0.0153007947122185,0.0235982127302666,0.0075952998460327,0.0143018886871457,0.0153007947122185,0.0059083657172018,0.0059083657172018,0.0,0.014552650841182,0.0,0.0,0.094578829764763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1155674265937696,0.1155674265937696,0.0843408517112747,0.1917052691677915,0.1155674265937696,0.1181278763343861,0.0792681648457078,0.0416312744190457,0.0792681648457078,0.0416312744190457,0.0432651028145121,0.0432651028145121,0.1310688857367615,0.0298899855356752,0.1310688857367615,0.2046195332202466,0.0309044152984119,0.0309044152984119,0.0517115961528861,0.0309044152984119,0.0079288725920764,0.0128659571799735,0.0062431550437652,0.0189852893263341,0.0128659571799735
117,0.0,0.0040072560779338,0.0,0.0,0.1155674265937696,0.0792681648457078,0.0432651028145121,0.0170252778880978,0.0037464541984126,0.0,0.0,0.0,0.0268909020487682,0.0278898080738409,0.0040072560779338,0.0040072560779338,0.0040072560779338,0.0040072560779338,0.0040072560779338,0.0166132958839853,0.1111921256487483,0.0,0.0166132958839853,0.0,0.0,0.0,0.0,0.0,0.0,0.1155674265937696,0.1155674265937696,0.1290307106474216,0.1290307106474216,0.1155674265937696,0.1181278763343861,0.0792681648457078,0.0416312744190457,0.0792681648457078,0.0416312744190457,0.0432651028145121,0.0432651028145121,0.0891933162682755,0.0298899855356752,0.0891933162682755,0.2046195332202466,0.0170252778880978,0.0309044152984119,0.0170252778880978,0.0309044152984119,0.0079288725920764,0.0128659571799735,0.0037464541984126,0.0189852893263341,0.0128659571799735
118,0.0194985550239601,0.0058086718894052,0.0524015834667523,0.0,0.1155674265937696,0.0792681648457078,0.0432651028145121,0.0170252778880978,0.0097449268257435,0.0194985550239601,0.0,0.0194985550239601,0.0268909020487682,0.0194985550239601,0.0,0.0058086718894052,0.0,0.0058086718894052,0.0,0.0166132958839853,0.1111921256487483,0.0524015834667523,0.0166132958839853,0.0524015834667523,0.0,0.0,0.0,0.0,0.0,0.1155674265937696,0.1155674265937696,0.1290307106474216,0.1290307106474216,0.1155674265937696,0.1181278763343861,0.0792681648457078,0.0416312744190457,0.0792681648457078,0.0416312744190457,0.0432651028145121,0.0432651028145121,0.0891933162682755,0.0298899855356752,0.0891933162682755,0.2046195332202466,0.0170252778880978,0.0309044152984119,0.0170252778880978,0.0309044152984119,0.0097449268257435,0.0128659571799735,0.0097449268257435,0.0097449268257435,0.0097449268257435
119,0.0283157228087615,0.0318492610390528,0.0249207889888475,0.0,0.1155674265937696,0.0792681648457078,0.0636811647682887,0.0170252778880978,0.0,0.0283157228087615,0.0088171677848014,0.0,0.0357080698335696,0.0,0.0260405891496476,0.0318492610390528,0.0,0.0318492610390528,0.0260405891496476,0.0249207889888475,0.0249207889888475,0.0249207889888475,0.0249207889888475,0.0249207889888475,0.0164681536817487,0.0164681536817487,0.0,0.0164681536817487,0.0,0.1155674265937696,0.1155674265937696,0.1290307106474216,0.1290307106474216,0.1155674265937696,0.1181278763343861,0.0792681648457078,0.1135722568681305,0.0792681648457078,0.1135722568681305,0.0636811647682887,0.0636811647682887,0.1096093782220521,0.0503060474894518,0.1096093782220521,0.2046195332202466,0.0170252778880978,0.0309044152984119,0.0170252778880978,0.0309044152984119,0.0,0.0,0.0,0.0187111494285924,0.0
120,0.0290393773930401,0.0048623014468291,0.0,0.0185364896108412,0.1155674265937696,0.0792681648457078,0.0636811647682887,0.0170252778880978,0.0096507856065901,0.0290393773930401,0.0095408223690799,0.0007236545842785,0.0364317244178482,0.0,0.0048623014468291,0.0048623014468291,0.0048623014468291,0.0318492610390528,0.0048623014468291,0.0,0.0,0.0,0.0,0.0,0.0164681536817487,0.0164681536817487,0.0185364896108412,0.0164681536817487,0.0185364896108412,0.1155674265937696,0.1155674265937696,0.1290307106474216,0.0593544892000953,0.1155674265937696,0.1181278763343861,0.0792681648457078,0.1135722568681305,0.0792681648457078,0.1135722568681305,0.0636811647682887,0.0636811647682887,0.1096093782220521,0.0503060474894518,0.1096093782220521,0.2046195332202466,0.0288997737513001,0.0309044152984119,0.0170252778880978,0.0288997737513001,0.0,0.0,0.0096507856065901,0.0187111494285924,0.0096507856065901
121,0.0290393773930401,0.0,0.0,0.0185364896108412,0.1155674265937696,0.0792681648457078,0.0837316798862233,0.0170252778880978,0.0096507856065901,0.0290393773930401,0.0268174772076988,0.0268174772076988,0.0268174772076988,0.0268174772076988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036691951795049,0.0,0.0164681536817487,0.0164681536817487,0.002575768504185,0.0164681536817487,0.0185364896108412,0.1155674265937696,0.0343998073273963,0.0343998073273963,0.0343998073273963,0.1155674265937696,0.1181278763343861,0.0792681648457078,0.1135722568681305,0.0792681648457078,0.1135722568681305,0.0837316798862233,0.0837316798862233,0.1296598933399867,0.0703565626073864,0.1296598933399867,0.2046195332202466,0.0288997737513001,0.0309044152984119,0.0170252778880978,0.0288997737513001,0.0,0.0,0.0096507856065901,0.0187111494285924,0.0110014497976453
122,0.0310174327059163,0.0,0.0,0.0373056997557749,0.1155674265937696,0.0792681648457078,0.1612491626348895,0.0170252778880978,0.0096507856065901,0.0310174327059163,0.028795532520575,0.0,0.028795532520575,0.0,0.0,0.0,0.0046988660872556,0.0,0.0046988660872556,0.0105430603368049,0.0105430603368049,0.0,0.0142122555163098,0.0,0.0352373638266824,0.0352373638266824,0.0,0.0352373638266824,0.0373056997557749,0.1155674265937696,0.0343998073273963,0.0343998073273963,0.0343998073273963,0.1155674265937696,0.1390904485112921,0.0792681648457078,0.1135722568681305,0.0792681648457078,0.1135722568681305,0.1612491626348895,0.1612491626348895,0.2071773760886529,0.1478740453560526,0.2071773760886529,0.2046195332202466,0.0288997737513001,0.0309044152984119,0.0170252778880978,0.0288997737513001,0.0,0.0,0.0096507856065901,0.0187111494285924,0.0110014497976453
123,0.0310174327059163,0.0,0.0,0.0373056997557749,0.1155674265937696,0.0792681648457078,0.1886070876371357,0.0170252778880978,0.0100690470497314,0.0310174327059163,0.028795532520575,0.0010080385874445,0.028795532520575,0.0,0.0,0.0,0.0,0.0352638281858722,0.0,0.0105430603368049,0.0105430603368049,0.0063991319370443,0.0142122555163098,0.0,0.0352373638266824,0.0352373638266824,0.028377920098188,0.0352373638266824,0.0373056997557749,0.1155674265937696,0.0343998073273963,0.0343998073273963,0.0491019912611778,0.1155674265937696,0.1390904485112921,0.0792681648457078,0.1135722568681305,0.0792681648457078,0.1135722568681305,0.1886070876371357,0.1886070876371357,0.2345353010908991,0.1752319703582988,0.2345353010908991,0.2046195332202466,0.0288997737513001,0.0309044152984119,0.0170252778880978,0.0288997737513001,0.0004182614431412,0.0004182614431412,0.0100690470497314,0.0191294108717337,0.0114197112407866
124,0.016824345152696,0.0,0.0,0.0,0.1155674265937696,0.0792681648457078,0.1886070876371357,0.0170252778880978,0.0145483095486809,0.016824345152696,0.016824345152696,0.016824345152696,0.028795532520575,0.016824345152696,0.0143709114857968,0.0,0.0143709114857968,0.0352638281858722,0.0143709114857968,0.0105430603368049,0.0105430603368049,0.005240187129595,0.0142122555163098,0.0,0.0,0.0,0.0,0.0464600768491412,0.0,0.1155674265937696,0.0343998073273963,0.0343998073273963,0.0491019912611778,0.1155674265937696,0.1390904485112921,0.0792681648457078,0.1135722568681305,0.0792681648457078,0.1135722568681305,0.1886070876371357,0.1886070876371357,0.2345353010908991,0.1752319703582988,0.2345353010908991,0.2046195332202466,0.0288997737513001,0.0309044152984119,0.0170252778880978,0.0288997737513001,0.0048975239420907,0.0048975239420907,0.0145483095486809,0.0236086733706831,0.0158989737397361
125,0.0166282432166889,0.0026674131505159,0.0129624990040738,0.0,0.1155674265937696,0.0792681648457078,0.1886070876371357,0.0170252778880978,0.0,0.0166282432166889,0.016824345152696,0.0166282432166889,0.028795532520575,0.0166282432166889,0.0026674131505159,0.0026674131505159,0.0026674131505159,0.0352638281858722,0.0026674131505159,0.0235055593408787,0.0235055593408787,0.0,0.0271747545203837,0.0129624990040738,0.0,0.0,0.0,0.0615351207527588,0.0,0.1155674265937696,0.0343998073273963,0.0143240864030268,0.0491019912611778,0.1155674265937696,0.1390904485112921,0.0792681648457078,0.1135722568681305,0.0792681648457078,0.1135722568681305,0.1886070876371357,0.1886070876371357,0.2345353010908991,0.1752319703582988,0.0225626612995858,0.2046195332202466,0.0288997737513001,0.0309044152984119,0.0170252778880978,0.0288997737513001,0.0085265751919093,0.0085265751919093,0.0,0.0272377246205017,0.0195280249895547
126,0.0166282432166889,0.0111977653602125,0.0129624990040738,0.0,0.1155674265937696,0.1250344500928438,0.1886070876371357,0.0170252778880978,0.0077257335852888,0.0166282432166889,0.016824345152696,0.0104137560209158,0.028795532520575,0.0104137560209158,0.0111977653602125,0.0111977653602125,0.0,0.0437941803955687,0.0111977653602125,0.0235055593408787,0.0235055593408787,0.0471838623350329,0.0271747545203837,0.0129624990040738,0.044999479545758,0.044999479545758,0.0,0.1065346002985168,0.0,0.1155674265937696,0.0343998073273963,0.0143240864030268,0.0491019912611778,0.1155674265937696,0.1390904485112921,0.0792681648457078,0.1135722568681305,0.1250344500928438,0.1135722568681305,0.1886070876371357,0.1886070876371357,0.2345353010908991,0.1752319703582988,0.0225626612995858,0.2046195332202466,0.0288997737513001,0.0732574835350031,0.0170252778880978,0.0288997737513001,0.0077257335852888,0.0085265751919093,0.0077257335852888,0.0272377246205017,0.0195280249895547
127,0.0166282432166889,0.0,0.0129624990040738,0.0,0.1155674265937696,0.1250344500928438,0.0553419018764631,0.0170252778880978,0.0077257335852888,0.0166282432166889,0.016824345152696,0.0129572033159053,0.028795532520575,0.0129572033159053,0.0,0.0,0.0,0.0,0.0,0.0235055593408787,0.0235055593408787,0.0156945355334313,0.0271747545203837,0.0129624990040738,0.0503759833851139,0.0503759833851139,0.0,0.0,0.0,0.1155674265937696,0.0343998073273963,0.0143240864030268,0.0491019912611778,0.1155674265937696,0.1390904485112921,0.0792681648457078,0.1135722568681305,0.1250344500928438,0.1135722568681305,0.1886070876371357,0.0553419018764631,0.2345353010908991,0.0553419018764631,0.0225626612995858,0.2046195332202466,0.0288997737513001,0.0732574835350031,0.0170252778880978,0.0288997737513001,0.0077257335852888,0.0085265751919093,0.0077257335852888,0.0272377246205017,0.0195280249895547
128,0.0166282432166889,0.0069612694943619,0.0195313358781206,0.0,0.1155674265937696,0.1250344500928438,0.0553419018764631,0.0170252778880978,0.0077257335852888,0.0166282432166889,0.016824345152696,0.0020642260080518,0.028795532520575,0.0129572033159053,0.0,0.0069612694943619,0.0,0.0069612694943619,0.0069612694943619,0.0300743962149255,0.0300743962149255,0.0222633724074781,0.0337435913944305,0.0195313358781206,0.0578359740138749,0.0,0.0,0.0,0.0,0.1155674265937696,0.0343998073273963,0.0143240864030268,0.0491019912611778,0.1155674265937696,0.1390904485112921,0.0792681648457078,0.1135722568681305,0.1250344500928438,0.1135722568681305,0.1886070876371357,0.0553419018764631,0.2345353010908991,0.0553419018764631,0.0225626612995858,0.0848049872774264,0.0288997737513001,0.0732574835350031,0.0170252778880978,0.0848049872774264,0.0077257335852888,0.0085265751919093,0.0077257335852888,0.0272377246205017,0.0195280249895547
129,0.0,0.0,0.0,0.0,0.1155674265937696,0.1250344500928438,0.0553419018764631,0.0170252778880978,0.0,0.0,0.0451020989486611,0.0,0.0,0.0,0.0,0.0,0.0,0.0311965295889091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1155674265937696,0.0343998073273963,0.0143240864030268,0.0491019912611778,0.1155674265937696,0.1390904485112921,0.0792681648457078,0.116873500491898,0.1250344500928438,0.1135722568681305,0.1886070876371357,0.0553419018764631,0.2345353010908991,0.0553419018764631,0.0225626612995858,0.0848049872774264,0.0288997737513001,0.250333233795678,0.0170252778880978,0.0848049872774264,0.0113679898914693,0.0121688314980898,0.0,0.0308799809266823,0.0231702812957352
130,0.0404910184086387,0.0063686810001239,0.0,0.0,0.1155674265937696,0.1250344500928438,0.0298240475826722,0.0170252778880978,0.0019730769174638,0.0404910184086387,0.0404910184086387,0.0404910184086387,0.0,0.0,0.0063686810001239,0.0063686810001239,0.0063686810001239,0.0311965295889091,0.0063686810001239,0.0,0.0,0.0,0.0,0.0,0.0,0.0096411571356714,0.0,0.0096411571356714,0.0,0.1155674265937696,0.0343998073273963,0.0143240864030268,0.0491019912611778,0.1155674265937696,0.1295628260527355,0.0792681648457078,0.1295628260527355,0.1250344500928438,0.1295628260527355,0.0298240475826722,0.0298240475826722,0.2345353010908991,0.0553419018764631,0.0225626612995858,0.0848049872774264,0.0288997737513001,0.250333233795678,0.0170252778880978,0.0848049872774264,0.0113679898914693,0.0121688314980898,0.0019730769174638,0.0308799809266823,0.0019730769174638
131,0.0404910184086387,0.0063686810001239,0.0,0.0,0.0,0.1250344500928438,0.0298240475826722,0.0,0.0027051813087252,0.0404910184086387,0.0404910184086387,0.0061421999105616,0.0,0.0,0.0063686810001239,0.0063686810001239,0.0017060854346035,0.0017060854346035,0.0017060854346035,0.0,0.0067875778754741,0.0,0.0,0.0,0.0033092137946327,0.0129503709303042,0.0,0.0129503709303042,0.0,0.0,0.0462652967878984,0.0,0.0,0.0,0.1295628260527355,0.0792681648457078,0.1295628260527355,0.1250344500928438,0.1295628260527355,0.0298240475826722,0.0298240475826722,0.2345353010908991,0.0553419018764631,0.0225626612995858,0.0,0.0,0.2766366718827741,0.0,0.1111084253645224,0.0113679898914693,0.0121688314980898,0.0027051813087252,0.0308799809266823,0.0027051813087252
132,0.0404910184086387,0.0,0.045740589650882,0.0024246023417753,0.0025373974696072,0.1250344500928438,0.0366393701859381,0.0305186476418851,0.0030174724455211,0.0404910184086387,0.0404910184086387,0.0122778815882176,0.0,0.0,0.0,0.0,0.0,0.0155970693928803,0.0,0.0,0.0067875778754741,0.045740589650882,0.0,0.045740589650882,0.0033092137946327,0.0129503709303042,0.0024246023417753,0.0129503709303042,0.0024246023417753,0.0025373974696072,0.0025373974696072,0.0025373974696072,0.0,0.0025373974696072,0.1295628260527355,0.0792681648457078,0.1295628260527355,0.1250344500928438,0.1295628260527355,0.0366393701859381,0.0366393701859381,0.241350623694165,0.062157224479729,0.0,0.0305186476418851,0.0305186476418851,0.3071553195246592,0.0305186476418851,0.1416270730064076,0.0030174724455211,0.0121688314980898,0.0030174724455211,0.0308799809266823,0.0030174724455211
133,0.0431797151716532,0.0118591992893363,0.031520253997421,0.0,0.0570732482576508,0.1318660542537547,0.0366393701859381,0.0305186476418851,0.0,0.0431797151716532,0.0,0.0,0.0026886967630144,0.0,0.0118591992893363,0.0118591992893363,0.0118591992893363,0.0118591992893363,0.0118591992893363,0.0,0.0067875778754741,0.031520253997421,0.0,0.031520253997421,0.0064805161020106,0.0161216732376821,0.0,0.0161216732376821,0.0,0.0570732482576508,0.0570732482576508,0.0,0.0545358507880435,0.0570732482576508,0.1318660542537547,0.1318660542537547,0.1295628260527355,0.1318660542537547,0.1318660542537547,0.0366393701859381,0.0366393701859381,0.1525105046721027,0.062157224479729,0.1525105046721027,0.0305186476418851,0.0305186476418851,0.3071553195246592,0.0305186476418851,0.1416270730064076,0.0,0.0139334883766019,0.0,0.0326446378051943,0.0
134,0.0,0.0118591992893363,0.0444356735250651,0.0097768708897332,0.0570732482576508,0.1318660542537547,0.0366393701859381,0.0305186476418851,0.0,0.0,0.0,0.0,0.0,0.0,0.0118591992893363,0.0118591992893363,0.0450382716121012,0.0118591992893363,0.0118591992893363,0.012915419527644,0.0197029974031182,0.0,0.012915419527644,0.0444356735250651,0.0162573869917438,0.0258985441274153,0.0,0.0258985441274153,0.0097768708897332,0.0570732482576508,0.0570732482576508,0.0,0.0545358507880435,0.0570732482576508,0.1318660542537547,0.1318660542537547,0.1295628260527355,0.1318660542537547,0.1318660542537547,0.1552782164202101,0.0366393701859381,0.1525105046721027,0.062157224479729,0.1525105046721027,0.0305186476418851,0.0305186476418851,0.3071553195246592,0.0305186476418851,0.1416270730064076,0.0,0.0,0.0,0.0,0.0
135,0.0,0.0118591992893363,0.0619184922124521,0.0,0.1178526386630429,0.1318660542537547,0.0366393701859381,0.0305186476418851,0.0,0.0,0.0,0.0,0.0108297420340058,0.0,0.0118591992893363,0.0118591992893363,0.0406827152564638,0.0118591992893363,0.0118591992893363,0.030398238215031,0.0,0.0,0.030398238215031,0.0619184922124521,0.01764488120742,0.0272860383430915,0.0,0.0272860383430915,0.0,0.1178526386630429,0.1178526386630429,0.0607793904053921,0.1153152411934357,0.1178526386630429,0.1318660542537547,0.1318660542537547,0.1010738453125266,0.1318660542537547,0.1010738453125266,0.1437468071611467,0.0366393701859381,0.1525105046721027,0.062157224479729,0.1525105046721027,0.0305186476418851,0.0305186476418851,0.3071553195246592,0.0305186476418851,0.1416270730064076,0.0,0.003290114360924,0.0,0.003290114360924,0.0
136,0.0,0.0118591992893363,0.0124812944885517,0.0,0.1178526386630429,0.1318660542537547,0.0366393701859381,0.0305186476418851,0.0041683393832295,0.0,0.0,0.0091967885063328,0.0108297420340058,0.0091967885063328,0.0118591992893363,0.0118591992893363,0.0418609030629016,0.0118591992893363,0.0118591992893363,0.0124812944885517,0.0124812944885517,0.0124812944885517,0.030398238215031,0.0124812944885517,0.01764488120742,0.0272860383430915,0.0052128547006429,0.0272860383430915,0.0,0.1178526386630429,0.1178526386630429,0.0607793904053921,0.1153152411934357,0.1178526386630429,0.1318660542537547,0.1318660542537547,0.1010738453125266,0.1318660542537547,0.1010738453125266,0.1437468071611467,0.0366393701859381,0.1525105046721027,0.062157224479729,0.1525105046721027,0.0305186476418851,0.0305186476418851,0.3071553195246592,0.0305186476418851,0.1416270730064076,0.0,0.003290114360924,0.0041683393832295,0.003290114360924,0.0041683393832295
137,0.0,0.0118591992893363,0.0306528122523556,0.0107284244367637,0.1178526386630429,0.1318660542537547,0.0366393701859381,0.0305186476418851,0.0,0.0,0.0,0.0069182937395865,0.0108297420340058,0.0069182937395865,0.0118591992893363,0.0118591992893363,0.0479521791056818,0.0118591992893363,0.0118591992893363,0.0306528122523556,0.0306528122523556,0.0306528122523556,0.0306528122523556,0.0306528122523556,0.0283733056441837,0.0380144627798552,0.0,0.0380144627798552,0.0107284244367637,0.1178526386630429,0.1178526386630429,0.0607793904053921,0.1153152411934357,0.1178526386630429,0.1318660542537547,0.1318660542537547,0.1010738453125266,0.1318660542537547,0.1010738453125266,0.1437468071611467,0.0366393701859381,0.1525105046721027,0.062157224479729,0.1525105046721027,0.219200933030757,0.0305186476418851,0.219200933030757,0.0305186476418851,0.219200933030757,0.0034836033247414,0.0,0.0,0.0,0.0
138,0.0015700335923574,0.0118591992893363,0.0239954807775966,0.0,0.0523243436662159,0.1318660542537547,0.1159007646094121,0.1612913725503838,0.0049784955232621,0.0015700335923574,0.0015700335923574,0.0,0.0123997756263632,0.0,0.0118591992893363,0.0118591992893363,0.0346232299735923,0.0118591992893363,0.0118591992893363,0.0239954807775966,0.0239954807775966,0.0239954807775966,0.0306528122523556,0.0239954807775966,0.0,0.0,0.0,0.0,0.0,0.0523243436662159,0.0523243436662159,0.0523243436662159,0.0523243436662159,0.1178526386630429,0.1318660542537547,0.1318660542537547,0.1010738453125266,0.1318660542537547,0.1010738453125266,0.1159007646094121,0.1159007646094121,0.1525105046721027,0.1159007646094121,0.1525105046721027,0.219200933030757,0.1612913725503838,0.219200933030757,0.1612913725503838,0.219200933030757,0.0034836033247414,0.0,0.0049784955232621,0.0,0.0
